word_freq_make	word_freq_address	word_freq_all	word_freq_3d	word_freq_our	word_freq_over	word_freq_remove	word_freq_internet	word_freq_order	word_freq_mail	word_freq_receive	word_freq_will	word_freq_people	word_freq_report	word_freq_addresses	word_freq_free	word_freq_business	word_freq_email	word_freq_you	word_freq_credit	word_freq_your	word_freq_font	word_freq_000	word_freq_money	word_freq_hp	word_freq_hp	word_freq_george	word_freq_650	word_freq_lab	word_freq_labs	word_freq_telnet	word_freq_857	word_freq_data	word_freq_415	word_freq_85	word_freq_technology	word_freq_1999	word_freq_parts	word_freq_pm	word_freq_direct	word_freq_cs	word_freq_meeting	word_freq_original	word_freq_project	word_freq_re	word_freq_edu	word_freq_table	word_freq_conference	char_freq_;	char_freq_(	char_freq_[	char_freq_!	char_freq_$	char_freq_#	capital_run_length_average	capital_run_length_longest	capital_run_length_total	!spam	!not_spam
0.07	0	1	0	0.3	0.46	0.07	0.23	0.23	0	0.3	1.31	0.15	0	0.07	1.39	0.15	0.85	2.24	0	0.77	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0.024	0.183	0	0	0.183	0	3.211	84	700	1	0
0	0.5	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0.5	0	1	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178	0	0	0.267	0.089	10.372	114	446	1	0
0.96	0	0.48	0	0	0.96	0	0	0.48	0	0.48	0	0	0	1.44	0.48	0.48	2.41	0	0	0.96	0	0	0.48	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0.818	0	0.175	0.467	0.116	9.56	259	717	1	0
0.27	0.27	0.55	0	0.27	0.27	0	1.37	0.27	0.82	0.27	0.55	0	0	0	0	1.37	0.55	1.65	2.2	3.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0.28	0	1.029	0.093	0	3.621	63	344	1	0
0	0	1.01	0	0	0	0.5	0	0	2.02	1.51	1.51	0	0	0	0.5	0	0	3.53	0	1.01	0	1.51	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089	0	1.431	0.536	0	4.09	23	225	1	0
0.1	0.2	1.01	0	0.8	0.8	0.5	0	0.8	0.1	0.3	0.7	0.3	0	1.61	0.1	0	1.11	1.31	0.2	0.7	0	0.6	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.1	0.1	0	0	0	0.11	0	0.488	0.157	0.015	8.55	669	1351	1	0
0	0.22	0.45	0	0.68	0	0.22	0.22	0.9	0.68	0.45	0.9	0	0	0	0.68	0	0.9	3.86	0	1.13	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0.22	0	0	0	0	0.033	0	1.103	0.133	0.033	7.166	54	430	1	0
0	0	0	0	0	0	0	0	0	0.85	0	0	0	0	1.7	0	0	0	2.56	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299	0	0	0.149	0	0	1.04	2	26	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1
0	0	0	0	1.85	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85	0	0	0	0	0	0	0	0.284	0	0	0	0	1.8	5	27	0	1
0	0	0.75	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0	0	3.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262	0	0	0	0	1.437	3	23	0	1
0	1.28	0	0	0	0	0	0	0	0	0	1.28	0	0	0	0	0	0	2.56	0	1.28	0	0	0	5.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196	0	0	0	0	1.952	10	41	0	1
0.26	0	0	0	0	0	0	0	0	0.53	0	3.76	0	0	0	0	0	0	0.26	0	0	0	0	0	3.76	2.68	0	0	0	0.26	0	0	0	0	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0	0.045	0	0	1.837	11	158	0	1
0.67	0	0	0	1.01	0	0	0	0	0	0	0.67	0.67	0	0	0	0	0	1.35	0	1.68	0	0	0	0.33	0.33	0	0	0	0	0	0	0	0	0	0	0.67	0	0	0	0	0.67	0	0	0.33	0	0	0.33	0.097	0.048	0	0.048	0	0	2.326	22	107	0	1
0	0	0.1	0	0.1	0.1	0.2	0.2	0.1	0	0	0.2	0.1	0.2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0.31	0	0	0	0	0	0	0	0	0	0	0	0.2	0.013	0.097	0	0	0.027	0	2.214	22	423	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15	0	0	0	0	0	0	0	4.5	1.8	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0.557	0	0	0.123	0	0	2.063	34	130	0	1
0	0	0.06	0	0.89	0.13	0	0.2	0	0	0	0.13	0.06	0	0	0	0.96	0	0	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0.13	0.06	0	0	0	0.06	0	0	0.34	0	0	0	0.018	0.047	0	0	0.085	0	2.924	52	617	0	1
0	1.35	0.19	0	0	0	0	0	0	1.74	0	0.19	0	0	0	0	0	0	0	0	0.38	0	0	0	2.32	0.96	0	0	0	0	0	0	0	0	0.58	1.16	0.38	0	0	0	0	0	0.19	0	0	0	0	0.58	0	0.337	0	0	0	0	3.937	44	693	0	1
0	2.4	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	1.6	0	0	0	0.8	0	0	0.12	0	0	0	0	0	1.696	15	56	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14	0	0	0	0	7.14	0	0	0	0	0	0	0	0	5.5	10	11	0	1
0.15	0.1	0	0	0.3	0.15	0	0.3	0	0	0	0.6	0	0	0	0	0	0	2.06	0	0.85	0	0.05	0	0.2	0	0	0	0	0	0	0	0.25	0	0.15	0	0.35	0	0	0	0	0	0	0.05	0	0	0	0	0.073	0.234	0	0.073	0	0	2.206	49	1026	0	1
0	0	1.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	2.35	0	0	0	0	0	0	0	0	0	0	1.17	0	0	0	0	0	1.17	0	0	0	0	0	0	0	0.193	0	0	0	1.974	16	77	0	1
0.23	0	0	0	0	0.23	0	0	0	0	0	0.92	0.46	0	0	0	0	0	2.76	0	2.76	0	0	0.69	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.445	0	0.202	0.121	0	1.945	7	142	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35	0	0	0	0	0	0	0	0	0	0	0	0	1.169	0	0	0	0	2.533	21	76	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	1.26	0	0	0	0	0	1.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26	0	0	0	0	0	0.214	0	0.214	0	0	1.263	4	24	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42	0	1.42	0	0	0	0	0	0	0	0	1.42	0	0.361	0	0	0	0	2.025	7	81	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0.724	0	0	2.285	8	16	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161	0	0	1.25	3	15	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43	0	0	0	0	0	0	0	0	2.43	0	0	0	0	0	0	0	0	0	0	0	0	1.625	6	13	0	1
0	0	0	0	1.75	0	0	0	0	0.87	0	0	0	0	0	0	0	0	1.75	0	0.87	0	0	0	0.87	0.87	0.87	0	0	0	0	0	0	0	0	0	0.87	0	0.87	0	0	0	0.87	2.63	0.87	0	0	0	0.469	0	0.156	0	0	0	1.466	12	44	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	1.333	3	12	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02	0	1.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02	0	0	0	1.02	0	0	0	0	0	0	0	0	0	0	0.142	0	1.857	10	65	0	1
0	0	0.52	0	0.52	0	0	0	0	2.11	0	0	0	0	0	0	0	0	0.52	0	0.52	0	0	0	1.58	1.05	1.05	0.52	0.52	0.52	0.52	0.52	0	0.52	0.52	0.52	0.52	0	0.52	0.52	0	0	0.52	0	0.52	0	0	0	0.171	0.513	0.085	0	0	0	2.225	13	158	0	1
0	0	0	0	1.85	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85	0	0	0	0	0	0	0	0	1	1	19	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14	0	0	0	0	0	2.29	1.14	0	3.44	0	0	0	0	0	0	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163	0	0	0	0	3.28	15	82	0	1
0.1	0	0.1	0	0.1	0.1	0	0.4	0	0	0.1	0.8	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0.1	0	0	0.1	0	0	0	0	0.1	0	0	0	0.3	0	0.1	0	0	0.4	0.2	0.2	0	0.8	0	0	0.015	0.136	0.015	0	0.015	0	1.636	18	527	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	0	1
0.34	0	0	0	0	0	0	0	0.34	0.68	0	1.02	0	0	0	0	0	0	1.36	0	0.68	0	0	0	2.38	1.7	0.68	1.7	0.68	0.34	0.34	0.34	0	0.34	0.34	0.34	0.68	0	0.68	0.34	0	0	0.68	0	0.34	0	0	0	0.052	0.42	0.052	0	0	0.052	2.604	13	250	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0.47	0	0	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074	0.298	0	0	0.074	4.268	28	286	0	1
2.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38	0	0	0	1.38	0	0	0	0	0	0	0.213	0	0	1.75	6	49	0	1
1.05	0	0	0	1.05	0	0	0	0	0	0	2.1	0	0	0	0	0	0	4.21	0	2.1	0	0	0	1.05	1.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05	0	0	0	0	0	0	0	0.171	0	0	0	0	2.541	12	61	0	1
0	0	0	0	0.59	0	0	0	0	1.18	0	0.59	0	0	0	0	0	0	1.77	0	0	0	0	0	0.59	0.59	0	1.18	0	0	0	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215	0	0.107	0	0	2.741	11	85	0	1
0	0	0.23	0	0.92	0	0	0	0.23	0	0	0.92	0	0.92	0	0	0.23	0	0	0	0.23	0	0	0	0.23	0	0	0.23	0	0	0.23	0	0	0	0.23	0	0.23	0	0	0	0	0.92	0	0	0	0	0	0	0	0.13	0.026	0.026	0	0.026	2.222	23	480	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33	0	0	0	0	0	0	0	0	0	3.714	16	26	0	1
0	0	0	0	0	0	0	0	0	0	0	0.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.583	8	38	0	1
0.09	0	0.09	0	0	0.09	0	0.09	0.87	0	0	0.29	0	0	0	0	0	0	0.38	0	0.19	0	0	0	0.58	0.68	0.09	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173	0.173	0.053	0	0.026	0	3.704	48	726	0	1
0	0	0.09	0	0.09	0	0	0.55	0	0.09	0	0.73	0.09	0	0	0	0.55	0	0.09	0	0	0	0.36	0.09	3.48	0	0	0	0	0	0.09	0	0	0	0	0.09	0.09	0	0	0	0	0	0	0.55	0	0	0	0	0.012	0.1	0	0	0.1	0	2.188	22	510	0	1
0	0	0	0	0	0	0	0	0	1.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05	1.05	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.563	0	0	0	0	3.571	11	75	0	1
0	0	0	0	0	0	0	0	0	1.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72	1.72	0	3.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.588	0	0.294	0	0	3.714	11	78	0	1
0	0	0	0	0	0	0	0	0	0.81	0	0	0	0	0	0	0	0	0.81	0	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43	0	0	0	3.25	0	0	0	0	2.43	0	0	0	0.142	0	0.285	0	0	2.136	7	47	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.333	3	8	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85	0	0	0	0	0	3.7	1.85	1.85	1.85	1.85	1.85	1.85	1.85	0	1.85	1.85	1.85	0	0	0	1.85	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	2.526	11	48	0	1
0.09	0.09	0.36	0	0.91	0.18	0	0	0	0	0	3.66	0.09	0	0	0	0.82	0	0.82	0	0.45	0	0	0	1.37	0.09	0	0	0	0.82	0	0	0	0	0	0.18	0	0	0.09	0	0	0	0	0	0	0	0	0	0.027	0	0	0	0	0	1.263	4	192	0	1
0.07	0.07	0.07	0	0.14	0	0	0.43	0	0	0.14	1.43	0.07	0	0	0	0.93	0	0	0	0	0	0	0	4.3	0	0	0	0	0.07	0	0	0	0	0	0.43	0.14	0	0	0	0	0	0	0	0	0	0	0.14	0.056	0.094	0	0	0.028	0	2.394	24	881	0	1
0	0	0.32	0	0	0	0.32	0	0.32	0	0	0.65	0	0	0	0	0	0.32	0.98	0	2.63	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128	5.633	118	338	0	1
0	0	0.91	0	0	0	0	0	0	0	0	1.83	0	0	0	0	0	0.91	1.83	0	0	0	0	0	1.83	0.91	0	0.91	0	0.91	0.91	0	0	0	0.91	0.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232	0	0.116	0	0	1.619	10	68	0	1
0	0	0.12	0	0.12	0	0	0.29	0.08	0.04	0	0.8	0.04	0	0	0	0.08	0	0.88	0	0.63	0	0.08	0	1.9	0.5	0	0.08	0	0.12	0.21	0	0	0	0.08	0	0.21	0	0.21	0	0	0	0	0.08	0	0	0	0.04	0.038	0.115	0	0.044	0.051	0	1.664	27	1263	0	1
0	0	0.78	0	0	0	0	0	0	0	0	1.57	0	0	0	0	0	0	3.14	0	0	0	0	0	0	0	0	1.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0.78	0	0	0	0.437	0	0.087	0	0	2.812	13	90	0	1
0	0	0	0	0.57	0	0	0	0	0	0	1.72	0	0	0	0	0	0.57	0	0	0	0	0	0	1.72	0.57	0	0.57	0	0.57	0	0	0	0	0.57	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077	0	0	0	0	1.964	12	110	0	1
0	0	0	0	0	0	0	0	0	0	0	0.58	0.58	0	0	0	0	0	1.17	0	2.35	0	0	0	1.17	0.58	1.17	0.58	0.58	0.58	0.58	0.58	0	0.58	0.58	0.58	0.58	0	0.58	0.58	0	0	0.58	0.58	0.58	0	0	0	0	0.301	0	0	0	0	1.76	12	81	0	1
0	0	2.5	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	2.5	0	2.5	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.222	3	11	0	1
0	0	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66	0	0	0	0	0	2	2.66	0	0.66	0	0	0	0	0	0	0.66	0	1.33	0	0.66	0	0	0	0.66	0	0	0	0	0	0	0.104	0.209	0.104	0	0	2.152	17	127	0	1
0	0	1.29	0	0	0	0	0	0	1.29	0	1.29	0	0	0	0	0	0	2.59	0	0	0	0	0	2.59	2.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	1.35	4	27	0	1
0	0	0.93	0	0.93	0	0	0	0	0	0	0	0	0	0	0.93	0	0	2.8	0	0	0	0	0	0	0.93	0	0	0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93	0	0	0	0	0	0	1.771	5	62	0	1
0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0.166	0	0	0	0	2.2	22	55	0	1
0	0	3.79	0	0	0	0	0	0	0	0	3.79	0	0	0	0	0	1.26	0	0	0	0	0	0	3.79	2.53	0	1.26	0	1.26	1.26	0	0	0	1.26	1.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147	0	0.147	0	0	1.962	10	53	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26	0	0.65	0	0	0	0	0	1.3	0	0	0	0	4.57	0	0	0	0	0	0	0	0	0	0.657	3.041	14	219	0	1
0	0.44	0.44	0	0.44	0	0.22	0	0	2.43	1.1	0.44	0	0	0	0	0	1.55	2.88	0	2.21	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0.036	0	0.073	0.146	0.036	2.574	22	224	0	1
0	0	0	0	0.93	0	0	0	0	0	0	0.93	0	0	0	0	0	0	0	0	0	0	0	0	3.73	0	0	0	0	0	0	0	3.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.533	7	46	0	1
0	0.19	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0	0	0	0	2.86	0	0	0.38	0.19	0	0	0	0	0	0	0	0	0	0.19	0.19	0	0.201	0	0	0	0	2.217	9	204	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	4	9	0	1
0	0	0	0	0	0	0	0	0.55	0	0	0	0	0	0	0	0	0.55	1.65	0	1.65	0	0	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0	0	0.55	0	0	0	0	0	0	0.104	0.314	0	0.052	0	6.894	97	393	0	1
0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0.58	0	0.58	0	0	0	3.51	2.34	0.87	2.34	0.58	1.17	0.58	0.58	0	0.58	1.17	0.58	0.29	0	0.87	0.58	0	0.87	0.29	0	0.58	0	0	0	0.091	0.637	0.045	0	0	0	3.552	37	373	0	1
0	0	1.58	0	0	0	0	0	0	0	0	0.79	0	0	0	0	0	0	1.58	0	0	0	0	0	0.79	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149	0	0.149	0	0	1.482	10	43	0	1
0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.62	0	0.31	0	0	0	1.56	0.31	0.93	0.15	0.15	0.15	0.15	0.15	0.46	0.15	0.15	0.15	0.31	0	0.31	0.15	0	0	0.31	0	0.31	0	0	0	0.078	0.235	0.052	0	0	0	1.945	12	323	0	1
0.12	0	0.12	0	0	0	0	0	1.11	0	0	0.37	0	0	0	0	0	0	0.49	0	0.24	0	0	0	0.61	0.74	0.12	0	0	0	0	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119	0.17	0.034	0	0.034	0	3.237	32	505	0	1
0	0	0	0	0	0	1.78	0	0	1.78	0	0	0	0	0	1.78	0	1.78	5.35	0	1.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	35	63	0	1
0	0.25	0.12	0	0.37	0	0	0.12	0	0.37	0.25	0.37	0.12	0	0	0	0.12	0	0.37	0	0.12	0	0.12	0	2.51	0	0	0	0	0.25	0	0	0.12	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0.016	0.05	0	0.05	0	0	2.414	25	367	0	1
0	0	0.61	0	0	0	0	0	0	0	0	0.61	0	0	0	0	0	0	0.61	0	0	0	0	0	5.52	1.22	1.22	0.61	0.61	1.84	0.61	0.61	0	0.61	0.61	0.61	0	0	1.22	0.61	0	0	0	0	0.61	0	0	0	0	0.143	0	0	0	0	3.682	51	151	0	1
0	0	2.41	0	0	0	0	0	0.26	0	0	2.14	0	0	0	0	0	0	0.26	0	1.6	0	0	0	0.26	0.53	0	0	0.26	0	0	0	0.26	0	0	0	0	0	0	0.26	0	0	0	0	0	0	0	0	0	0.339	0	0	0	0	2.36	12	177	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48	0	1.48	0	0.74	0	0	0	2.96	0	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105	0	0	0.105	0.105	2.555	12	69	0	1
0.04	0.14	0.29	0	0.04	0.04	0	0.09	0	0.19	0.09	1.04	0	0	0	0	0	0.24	0.09	0	0.04	0	0	0	0.04	0	0	0	0	0.09	0	0	0	0	0	0.09	0.24	0	0	0	0	0	0.04	0	0	0	0	0	0.02	0.16	0.006	0	0	0	2.667	185	1763	0	1
0	0	0	0	0.82	0	0	0	0	0	0	1.65	0	0	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82	0	0	0	0	0	0	3.3	0	0	0	0	0	0	0	0	0	0	2.06	8	68	0	1
0	0	0.74	0	0	0	0	0	0	0	0	2.22	0	0	0	0	0	0	1.48	0	0	0	0	0	0	0.74	0	0	0	0	0	0	0	0	0	0	0.74	0	0	0	0	0	0	0	0	0	0	2.22	0	0	0	0	0	0	2.425	23	114	0	1
0	0	0	0	0	0	0.49	0.99	0	2.48	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0	3.48	2.48	0.49	0	0	0	0	0	0	0	0	0	1.99	0	0	0	0	0	0	0	0	0	0	0	0.336	0.588	0.168	0	0	0	5.61	42	331	0	1
0	0	0	0	0	0	0	0	0	2.38	0	4.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442	0	0	2.125	10	17	0	1
0.29	0.58	0.29	0	0.29	0	0	0.29	3.23	0.88	0.29	0.88	0	0	0	0	0	0.88	1.76	0.29	2.64	0	0	0	0.29	0.29	0.29	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0.075	0.113	0	0.113	0.265	0.113	2.285	16	208	0	1
0	0	2.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25	1.5	0	0.75	0	0	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0.369	0	0	0	0	2.032	10	63	0	1
0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	2.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	2.02	0	0	0	1.01	0	2.02	1.01	0	0	0	0	0.188	0.376	0	0	2.31	15	67	0	1
0	0	0	0	0	0	0	0	0	0	0	1.49	0	0	0	0	0	0	0	0	0	0	0	0	2.23	0.74	0	0	0	0.74	0	0	0	0	0	0	1.49	0	1.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	45	140	0	1
0.31	0.31	0.94	0	0	0.62	0	0	0	0	0	0.31	0	0	0	0	0	0	2.83	0	0.31	0	0	0	1.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0	0	0	0.31	0	0	0	0	0	0	0.096	0	0	2.368	45	180	0	1
0	0	0	0	0	0	0	0	0	0	0	1.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216	0	0.216	0	0.216	2.166	6	39	0	1
0.68	0	0	0	0	0	0	0	0	0	0	0	0.68	0	0	0	0	0	1.37	0	2.06	0	0	0	0	0	1.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	0	0	0	0	0.332	0	0	0	0	1.125	2	18	0	1
0	0	0	0	0	0	0	0	0	0.57	0	0	0	0	0	0.57	0	0	2.87	0	4.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14	0	0	0	0	0.84	0	0	0	0.076	3.583	31	129	0	1
0.24	0	0.12	0	0	0.12	0.24	0	0	0	0	0.37	0	0	0	0	0	0	0.86	0	0.24	0	0	0	1.24	0.62	0.49	0.24	0.24	0.24	0.24	0.24	0.37	0.24	0.24	0.24	0.24	0	0.24	0.24	0	0.12	0.24	0.86	0.24	0	0	0	0.018	0.297	0.055	0	0	0	1.801	13	227	0	1
0.1	0	0.21	0	0	0	0	0.21	0.31	0.1	0	1.06	0.21	0	0	0.1	0.21	0	0	0	0	0	0.21	0	3.5	0.1	0	0	0.1	0.1	0	0	0	0	0	0.21	0.21	0	0	0.1	0	0	0	0.21	0	0	0	0	0.043	0.143	0	0	0.057	0	2.409	23	571	0	1
