i1 i2 !classical !jazz !rock !blues !metal !pop
2.4398 745.19 1.0 0.0 0.0 0.0 0.0 0.0 
1.4403 508.47 0.0 1.0 0.0 0.0 0.0 0.0 
2.509 1283.5 0.0 0.0 1.0 0.0 0.0 0.0 
2.4926 1069.4 0.0 0.0 0.0 0.0 0.0 1.0 
2.4619 738.17 1.0 0.0 0.0 0.0 0.0 0.0 
2.3001 619.41 0.0 0.0 0.0 0.0 0.0 1.0 
2.5578 891.11 0.0 0.0 1.0 0.0 0.0 0.0 
2.4072 758.04 0.0 0.0 0.0 1.0 0.0 0.0 
2.361 1213.9 0.0 0.0 0.0 1.0 0.0 0.0 
2.4883 303.25 0.0 1.0 0.0 0.0 0.0 0.0 
2.3391 547.04 1.0 0.0 0.0 0.0 0.0 0.0 
2.5337 454.16 0.0 1.0 0.0 0.0 0.0 0.0 
2.6073 454.55 0.0 1.0 0.0 0.0 0.0 0.0 
2.4884 207.47 0.0 0.0 0.0 0.0 1.0 0.0 
2.5833 667.93 0.0 1.0 0.0 0.0 0.0 0.0 
3.1546 1096.0 0.0 1.0 0.0 0.0 0.0 0.0 
2.4811 1262.4 0.0 0.0 1.0 0.0 0.0 0.0 
2.4828 512.12 0.0 1.0 0.0 0.0 0.0 0.0 
2.6218 371.65 1.0 0.0 0.0 0.0 0.0 0.0 
2.5367 671.25 1.0 0.0 0.0 0.0 0.0 0.0 
2.5083 607.77 0.0 0.0 0.0 0.0 0.0 1.0 
2.6097 289.69 0.0 1.0 0.0 0.0 0.0 0.0 
2.6583 1033.4 0.0 0.0 0.0 1.0 0.0 0.0 
2.6484 828.01 0.0 0.0 1.0 0.0 0.0 0.0 
2.4757 1022.5 0.0 0.0 0.0 0.0 1.0 0.0 
2.0968 929.2 0.0 0.0 0.0 0.0 0.0 1.0 
2.474 774.43 0.0 0.0 0.0 0.0 1.0 0.0 
2.4867 1054.7 0.0 0.0 0.0 1.0 0.0 0.0 
2.6526 776.07 0.0 0.0 1.0 0.0 0.0 0.0 
2.3565 1208.6 0.0 0.0 1.0 0.0 0.0 0.0 
2.596 534.3 1.0 0.0 0.0 0.0 0.0 0.0 
2.4724 835.42 0.0 0.0 1.0 0.0 0.0 0.0 
2.5362 424.16 0.0 1.0 0.0 0.0 0.0 0.0 
2.7185 244.36 0.0 1.0 0.0 0.0 0.0 0.0 
2.388 686.25 0.0 0.0 0.0 1.0 0.0 0.0 
2.4532 761.53 0.0 0.0 1.0 0.0 0.0 0.0 
2.4873 907.71 0.0 0.0 0.0 1.0 0.0 0.0 
2.4597 833.91 0.0 1.0 0.0 0.0 0.0 0.0 
2.3986 1002.6 0.0 1.0 0.0 0.0 0.0 0.0 
2.4255 831.52 0.0 0.0 0.0 0.0 1.0 0.0 
2.541 1294.3 0.0 0.0 0.0 1.0 0.0 0.0 
2.3801 586.87 1.0 0.0 0.0 0.0 0.0 0.0 
2.398 794.86 0.0 0.0 0.0 1.0 0.0 0.0 
2.4546 551.7 0.0 0.0 1.0 0.0 0.0 0.0 
2.5379 984.25 0.0 1.0 0.0 0.0 0.0 0.0 
2.5947 687.85 1.0 0.0 0.0 0.0 0.0 0.0 
2.3601 433.99 0.0 0.0 0.0 1.0 0.0 0.0 
2.7269 538.53 0.0 1.0 0.0 0.0 0.0 0.0 
2.5175 1045.0 0.0 0.0 0.0 1.0 0.0 0.0 
2.863 754.58 1.0 0.0 0.0 0.0 0.0 0.0 
2.5278 935.86 0.0 0.0 1.0 0.0 0.0 0.0 
2.2604 393.59 0.0 1.0 0.0 0.0 0.0 0.0 
2.5084 1061.0 0.0 0.0 0.0 1.0 0.0 0.0 
2.5022 998.81 0.0 0.0 1.0 0.0 0.0 0.0 
2.3002 610.78 1.0 0.0 0.0 0.0 0.0 0.0 
2.2699 572.42 1.0 0.0 0.0 0.0 0.0 0.0 
2.428 847.05 0.0 0.0 0.0 0.0 1.0 0.0 
2.5701 655.12 1.0 0.0 0.0 0.0 0.0 0.0 
2.936 245.32 1.0 0.0 0.0 0.0 0.0 0.0 
2.5661 1645.1 0.0 0.0 0.0 0.0 0.0 1.0 
1.5586 417.79 1.0 0.0 0.0 0.0 0.0 0.0 
2.2354 910.5 0.0 0.0 0.0 1.0 0.0 0.0 
2.5196 821.89 0.0 0.0 0.0 1.0 0.0 0.0 
2.64 285.15 0.0 1.0 0.0 0.0 0.0 0.0 
2.6194 625.53 1.0 0.0 0.0 0.0 0.0 0.0 
2.5635 878.71 0.0 0.0 0.0 0.0 1.0 0.0 
2.5293 1094.9 0.0 0.0 0.0 0.0 1.0 0.0 
2.5786 519.72 0.0 1.0 0.0 0.0 0.0 0.0 
2.2603 910.78 0.0 0.0 1.0 0.0 0.0 0.0 
2.5433 535.07 0.0 1.0 0.0 0.0 0.0 0.0 
2.4455 1069.1 0.0 0.0 0.0 0.0 0.0 1.0 
2.5567 762.81 0.0 0.0 0.0 0.0 0.0 1.0 
2.5069 722.56 0.0 0.0 1.0 0.0 0.0 0.0 
2.5115 842.87 0.0 0.0 1.0 0.0 0.0 0.0 
2.4375 572.12 1.0 0.0 0.0 0.0 0.0 0.0 
2.3455 262.16 0.0 1.0 0.0 0.0 0.0 0.0 
2.5684 483.21 1.0 0.0 0.0 0.0 0.0 0.0 
2.5244 588.35 0.0 0.0 0.0 1.0 0.0 0.0 
2.5135 1587.7 0.0 0.0 1.0 0.0 0.0 0.0 
2.4979 1194.7 0.0 0.0 1.0 0.0 0.0 0.0 
2.1141 452.41 1.0 0.0 0.0 0.0 0.0 0.0 
2.3726 563.84 1.0 0.0 0.0 0.0 0.0 0.0 
2.2263 889.3 1.0 0.0 0.0 0.0 0.0 0.0 
2.5436 625.03 0.0 0.0 1.0 0.0 0.0 0.0 
2.4446 543.36 0.0 0.0 1.0 0.0 0.0 0.0 
2.5193 1061.6 0.0 0.0 1.0 0.0 0.0 0.0 
2.4948 498.85 0.0 0.0 1.0 0.0 0.0 0.0 
2.1167 209.95 0.0 0.0 1.0 0.0 0.0 0.0 
2.1352 433.89 0.0 1.0 0.0 0.0 0.0 0.0 
2.7825 494.1 0.0 0.0 0.0 1.0 0.0 0.0 
2.3048 1445.7 0.0 0.0 0.0 0.0 0.0 1.0 
2.4735 1096.4 0.0 0.0 1.0 0.0 0.0 0.0 
2.4937 769.24 0.0 0.0 0.0 0.0 0.0 1.0 
2.1808 518.32 0.0 1.0 0.0 0.0 0.0 0.0 
3.0631 653.06 1.0 0.0 0.0 0.0 0.0 0.0 
2.149 606.84 0.0 1.0 0.0 0.0 0.0 0.0 
2.589 424.85 0.0 1.0 0.0 0.0 0.0 0.0 
2.4243 606.62 0.0 0.0 1.0 0.0 0.0 0.0 
2.1603 485.18 1.0 0.0 0.0 0.0 0.0 0.0 
2.3374 579.96 1.0 0.0 0.0 0.0 0.0 0.0 
2.8435 802.61 1.0 0.0 0.0 0.0 0.0 0.0 
2.6031 493.32 1.0 0.0 0.0 0.0 0.0 0.0 
2.2133 674.1 0.0 0.0 0.0 1.0 0.0 0.0 
2.2708 536.09 0.0 1.0 0.0 0.0 0.0 0.0 
2.4432 512.64 1.0 0.0 0.0 0.0 0.0 0.0 
2.8342 992.82 0.0 0.0 0.0 1.0 0.0 0.0 
2.5156 596.19 0.0 1.0 0.0 0.0 0.0 0.0 
2.4079 361.68 0.0 1.0 0.0 0.0 0.0 0.0 
2.4565 448.0 0.0 0.0 0.0 0.0 1.0 0.0 
2.4908 957.92 0.0 1.0 0.0 0.0 0.0 0.0 
1.9252 1353.8 0.0 0.0 0.0 0.0 1.0 0.0 
2.5573 804.44 0.0 0.0 0.0 1.0 0.0 0.0 
2.6596 613.61 0.0 0.0 0.0 0.0 0.0 1.0 
2.5837 486.56 0.0 1.0 0.0 0.0 0.0 0.0 
2.3649 391.9 0.0 1.0 0.0 0.0 0.0 0.0 
2.1627 1879.2 0.0 0.0 0.0 0.0 1.0 0.0 
2.623 1246.9 0.0 0.0 0.0 0.0 1.0 0.0 
2.4249 414.39 1.0 0.0 0.0 0.0 0.0 0.0 
2.4842 825.66 0.0 0.0 1.0 0.0 0.0 0.0 
2.5279 769.6 1.0 0.0 0.0 0.0 0.0 0.0 
2.3323 715.37 0.0 1.0 0.0 0.0 0.0 0.0 
2.6073 687.95 0.0 0.0 0.0 0.0 0.0 1.0 
2.4544 499.31 0.0 0.0 0.0 1.0 0.0 0.0 
2.3421 847.24 1.0 0.0 0.0 0.0 0.0 0.0 
2.381 956.98 0.0 0.0 0.0 0.0 1.0 0.0 
2.4788 500.66 0.0 1.0 0.0 0.0 0.0 0.0 
3.5011 511.59 1.0 0.0 0.0 0.0 0.0 0.0 
1.2871 998.09 1.0 0.0 0.0 0.0 0.0 0.0 
2.5665 644.57 0.0 0.0 0.0 1.0 0.0 0.0 
2.2484 1708.2 0.0 0.0 0.0 1.0 0.0 0.0 
2.1919 212.2 0.0 1.0 0.0 0.0 0.0 0.0 
2.3278 652.51 0.0 1.0 0.0 0.0 0.0 0.0 
2.8546 386.89 0.0 1.0 0.0 0.0 0.0 0.0 
2.6687 539.42 0.0 1.0 0.0 0.0 0.0 0.0 
2.5946 779.29 0.0 0.0 0.0 1.0 0.0 0.0 
2.7216 633.39 0.0 0.0 0.0 0.0 0.0 1.0 
2.5393 1956.0 0.0 1.0 0.0 0.0 0.0 0.0 
2.5713 475.13 0.0 0.0 0.0 1.0 0.0 0.0 
2.7553 712.99 1.0 0.0 0.0 0.0 0.0 0.0 
2.1098 1042.2 1.0 0.0 0.0 0.0 0.0 0.0 
2.6857 692.01 1.0 0.0 0.0 0.0 0.0 0.0 
3.2303 813.73 0.0 1.0 0.0 0.0 0.0 0.0 
2.1887 474.29 1.0 0.0 0.0 0.0 0.0 0.0 
2.4206 1303.4 0.0 0.0 0.0 1.0 0.0 0.0 
2.5874 951.88 0.0 1.0 0.0 0.0 0.0 0.0 
2.4636 800.03 1.0 0.0 0.0 0.0 0.0 0.0 
2.6466 793.72 1.0 0.0 0.0 0.0 0.0 0.0 
2.4522 503.96 0.0 1.0 0.0 0.0 0.0 0.0 
2.5701 941.89 0.0 0.0 1.0 0.0 0.0 0.0 
2.8444 476.87 0.0 1.0 0.0 0.0 0.0 0.0 
2.4985 540.81 0.0 0.0 1.0 0.0 0.0 0.0 
2.4524 817.03 0.0 0.0 0.0 0.0 1.0 0.0 
2.4323 510.29 0.0 0.0 0.0 0.0 1.0 0.0 
2.6002 1174.6 0.0 0.0 0.0 0.0 0.0 1.0 
2.6071 699.53 0.0 0.0 0.0 0.0 0.0 1.0 
2.5105 1069.4 0.0 0.0 0.0 1.0 0.0 0.0 
2.5028 1448.9 0.0 0.0 0.0 0.0 0.0 1.0 
2.5447 977.5 0.0 1.0 0.0 0.0 0.0 0.0 
2.4749 914.14 0.0 0.0 1.0 0.0 0.0 0.0 
2.4628 517.75 0.0 1.0 0.0 0.0 0.0 0.0 
2.4423 820.16 0.0 1.0 0.0 0.0 0.0 0.0 
2.262 664.78 0.0 1.0 0.0 0.0 0.0 0.0 
2.218 931.69 0.0 1.0 0.0 0.0 0.0 0.0 
2.1981 728.77 1.0 0.0 0.0 0.0 0.0 0.0 
3.0582 489.0 0.0 1.0 0.0 0.0 0.0 0.0 
2.2425 596.86 1.0 0.0 0.0 0.0 0.0 0.0 
2.4243 1137.8 0.0 1.0 0.0 0.0 0.0 0.0 
2.2916 1520.3 0.0 0.0 0.0 1.0 0.0 0.0 
2.865 573.98 1.0 0.0 0.0 0.0 0.0 0.0 
2.4331 566.25 1.0 0.0 0.0 0.0 0.0 0.0 
2.4266 640.39 0.0 0.0 1.0 0.0 0.0 0.0 
2.3377 681.01 0.0 1.0 0.0 0.0 0.0 0.0 
2.5515 574.46 0.0 1.0 0.0 0.0 0.0 0.0 
2.5496 742.09 1.0 0.0 0.0 0.0 0.0 0.0 
2.5175 355.47 0.0 0.0 1.0 0.0 0.0 0.0 
2.541 1128.4 0.0 0.0 1.0 0.0 0.0 0.0 
2.4427 1364.8 0.0 0.0 0.0 1.0 0.0 0.0 
2.8408 423.93 1.0 0.0 0.0 0.0 0.0 0.0 
2.5196 442.36 1.0 0.0 0.0 0.0 0.0 0.0 
2.5949 365.25 0.0 0.0 1.0 0.0 0.0 0.0 
2.7306 625.94 0.0 1.0 0.0 0.0 0.0 0.0 
2.3846 431.03 0.0 1.0 0.0 0.0 0.0 0.0 
2.4152 876.91 0.0 0.0 0.0 0.0 1.0 0.0 
2.5602 730.61 0.0 0.0 0.0 0.0 0.0 1.0 
2.5407 577.73 0.0 0.0 0.0 1.0 0.0 0.0 
2.8637 234.6 0.0 1.0 0.0 0.0 0.0 0.0 
2.5298 1134.1 0.0 0.0 0.0 0.0 1.0 0.0 
2.5449 979.87 1.0 0.0 0.0 0.0 0.0 0.0 
2.4797 1304.6 0.0 0.0 1.0 0.0 0.0 0.0 
2.5181 539.09 0.0 0.0 0.0 1.0 0.0 0.0 
2.5812 2706.4 0.0 0.0 0.0 0.0 0.0 1.0 
2.44 505.93 0.0 1.0 0.0 0.0 0.0 0.0 
2.3184 258.71 0.0 1.0 0.0 0.0 0.0 0.0 
2.6212 1404.0 0.0 0.0 0.0 0.0 0.0 1.0 
2.5609 554.54 0.0 0.0 1.0 0.0 0.0 0.0 
2.5449 434.66 0.0 0.0 1.0 0.0 0.0 0.0 
2.4674 549.23 0.0 0.0 1.0 0.0 0.0 0.0 
2.4561 232.11 0.0 0.0 1.0 0.0 0.0 0.0 
2.7422 239.44 0.0 1.0 0.0 0.0 0.0 0.0 
2.8068 725.16 1.0 0.0 0.0 0.0 0.0 0.0 
2.5942 438.29 0.0 1.0 0.0 0.0 0.0 0.0 
2.6335 938.75 1.0 0.0 0.0 0.0 0.0 0.0 
2.2218 545.52 1.0 0.0 0.0 0.0 0.0 0.0 
2.6174 862.42 0.0 1.0 0.0 0.0 0.0 0.0 
2.5667 683.94 0.0 1.0 0.0 0.0 0.0 0.0 
2.5021 799.59 0.0 0.0 1.0 0.0 0.0 0.0 
2.4647 260.05 0.0 1.0 0.0 0.0 0.0 0.0 
2.4689 226.44 0.0 1.0 0.0 0.0 0.0 0.0 
2.4763 327.0 0.0 1.0 0.0 0.0 0.0 0.0 
2.9202 726.1 1.0 0.0 0.0 0.0 0.0 0.0 
2.5119 1336.0 0.0 0.0 0.0 1.0 0.0 0.0 
2.5877 955.56 0.0 1.0 0.0 0.0 0.0 0.0 
2.5571 671.56 1.0 0.0 0.0 0.0 0.0 0.0 
2.467 341.79 0.0 1.0 0.0 0.0 0.0 0.0 
1.4629 739.72 1.0 0.0 0.0 0.0 0.0 0.0 
2.5156 1564.8 0.0 0.0 0.0 0.0 0.0 1.0 
2.7281 1208.9 0.0 0.0 0.0 0.0 1.0 0.0 
2.5421 599.86 0.0 0.0 1.0 0.0 0.0 0.0 
2.4843 1067.2 0.0 0.0 1.0 0.0 0.0 0.0 
3.1294 727.61 0.0 0.0 0.0 0.0 1.0 0.0 
2.6087 768.32 0.0 1.0 0.0 0.0 0.0 0.0 
2.3968 906.58 1.0 0.0 0.0 0.0 0.0 0.0 
2.3864 730.84 1.0 0.0 0.0 0.0 0.0 0.0 
2.6829 1500.2 0.0 0.0 0.0 1.0 0.0 0.0 
2.1105 630.76 0.0 0.0 0.0 0.0 0.0 1.0 
2.6327 1095.2 0.0 1.0 0.0 0.0 0.0 0.0 
2.5097 1274.4 0.0 0.0 1.0 0.0 0.0 0.0 
2.9059 606.89 1.0 0.0 0.0 0.0 0.0 0.0 
2.4575 369.54 0.0 0.0 0.0 0.0 0.0 1.0 
2.6021 1033.2 0.0 0.0 0.0 1.0 0.0 0.0 
2.4599 835.54 0.0 0.0 0.0 0.0 1.0 0.0 
2.5247 546.32 0.0 0.0 0.0 0.0 0.0 1.0 
2.4225 449.82 0.0 0.0 0.0 1.0 0.0 0.0 
2.4683 1038.1 0.0 1.0 0.0 0.0 0.0 0.0 
2.9672 818.53 1.0 0.0 0.0 0.0 0.0 0.0 
2.3234 644.85 1.0 0.0 0.0 0.0 0.0 0.0 
2.45 870.46 0.0 1.0 0.0 0.0 0.0 0.0 
2.5244 1307.3 0.0 1.0 0.0 0.0 0.0 0.0 
4.1035 1510.3 0.0 0.0 0.0 0.0 1.0 0.0 
2.4126 476.36 1.0 0.0 0.0 0.0 0.0 0.0 
1.9006 670.24 0.0 1.0 0.0 0.0 0.0 0.0 
2.4055 669.78 1.0 0.0 0.0 0.0 0.0 0.0 
2.68 531.84 1.0 0.0 0.0 0.0 0.0 0.0 
2.5684 275.74 0.0 1.0 0.0 0.0 0.0 0.0 
2.4671 858.62 1.0 0.0 0.0 0.0 0.0 0.0 
2.1552 1137.4 0.0 0.0 1.0 0.0 0.0 0.0 
2.6181 336.22 0.0 0.0 1.0 0.0 0.0 0.0 
2.3337 907.9 0.0 0.0 0.0 1.0 0.0 0.0 
2.39 430.65 0.0 1.0 0.0 0.0 0.0 0.0 
2.8078 1047.8 1.0 0.0 0.0 0.0 0.0 0.0 
2.4804 592.1 1.0 0.0 0.0 0.0 0.0 0.0 
2.6357 945.56 0.0 1.0 0.0 0.0 0.0 0.0 
2.5861 385.65 0.0 1.0 0.0 0.0 0.0 0.0 
2.5933 384.77 0.0 0.0 1.0 0.0 0.0 0.0 
2.9912 447.86 0.0 1.0 0.0 0.0 0.0 0.0 
2.516 902.66 0.0 0.0 1.0 0.0 0.0 0.0 
2.5141 584.06 0.0 0.0 1.0 0.0 0.0 0.0 
2.5167 1096.7 0.0 0.0 1.0 0.0 0.0 0.0 
2.7632 498.08 0.0 0.0 0.0 0.0 0.0 1.0 
2.4784 778.36 0.0 0.0 1.0 0.0 0.0 0.0 
2.0632 768.84 1.0 0.0 0.0 0.0 0.0 0.0 
2.242 410.4 0.0 1.0 0.0 0.0 0.0 0.0 
2.4928 1448.4 0.0 0.0 1.0 0.0 0.0 0.0 
2.4494 373.6 0.0 1.0 0.0 0.0 0.0 0.0 
2.5569 1519.5 0.0 0.0 0.0 1.0 0.0 0.0 
2.4626 267.82 1.0 0.0 0.0 0.0 0.0 0.0 
2.2607 426.85 0.0 1.0 0.0 0.0 0.0 0.0 
2.5765 1304.7 0.0 0.0 0.0 1.0 0.0 0.0 
1.8571 1253.6 0.0 0.0 0.0 0.0 0.0 1.0 
2.6742 462.37 0.0 0.0 0.0 0.0 1.0 0.0 
2.5059 589.45 1.0 0.0 0.0 0.0 0.0 0.0 
2.4361 380.53 0.0 1.0 0.0 0.0 0.0 0.0 
2.2964 509.88 1.0 0.0 0.0 0.0 0.0 0.0 
2.6355 831.1 0.0 0.0 0.0 1.0 0.0 0.0 
2.2308 515.93 1.0 0.0 0.0 0.0 0.0 0.0 
1.7077 534.33 1.0 0.0 0.0 0.0 0.0 0.0 
2.4585 1223.2 0.0 0.0 1.0 0.0 0.0 0.0 
2.4023 1244.4 0.0 0.0 1.0 0.0 0.0 0.0 
2.575 657.66 0.0 0.0 0.0 1.0 0.0 0.0 
2.6133 763.49 1.0 0.0 0.0 0.0 0.0 0.0 
2.5591 860.53 0.0 0.0 1.0 0.0 0.0 0.0 
2.4791 1828.7 0.0 0.0 1.0 0.0 0.0 0.0 
2.7527 695.04 0.0 1.0 0.0 0.0 0.0 0.0 
2.252 1393.4 0.0 0.0 1.0 0.0 0.0 0.0 
2.5583 775.12 0.0 0.0 0.0 1.0 0.0 0.0 
2.5268 966.86 0.0 0.0 1.0 0.0 0.0 0.0 
2.5102 1095.5 0.0 0.0 1.0 0.0 0.0 0.0 
2.127 401.14 0.0 1.0 0.0 0.0 0.0 0.0 
2.6565 582.67 0.0 0.0 0.0 1.0 0.0 0.0 
2.5647 825.59 1.0 0.0 0.0 0.0 0.0 0.0 
2.6446 594.78 0.0 0.0 0.0 0.0 0.0 1.0 
1.3529 598.82 1.0 0.0 0.0 0.0 0.0 0.0 
2.4064 791.64 0.0 0.0 0.0 0.0 0.0 1.0 
2.5314 483.85 0.0 1.0 0.0 0.0 0.0 0.0 
2.5492 990.29 0.0 0.0 0.0 0.0 1.0 0.0 
2.5466 653.73 0.0 0.0 1.0 0.0 0.0 0.0 
2.7407 441.32 1.0 0.0 0.0 0.0 0.0 0.0 
2.7757 549.74 1.0 0.0 0.0 0.0 0.0 0.0 
2.3689 650.51 0.0 0.0 0.0 1.0 0.0 0.0 
2.5259 534.06 0.0 0.0 0.0 0.0 0.0 1.0 
2.5046 1257.1 0.0 0.0 1.0 0.0 0.0 0.0 
2.5208 1015.7 0.0 0.0 0.0 0.0 0.0 1.0 
2.6579 442.0 0.0 0.0 0.0 1.0 0.0 0.0 
2.2997 731.18 0.0 1.0 0.0 0.0 0.0 0.0 
2.7412 664.94 0.0 1.0 0.0 0.0 0.0 0.0 
1.9532 293.94 0.0 0.0 0.0 0.0 0.0 1.0 
1.6956 608.14 1.0 0.0 0.0 0.0 0.0 0.0 
2.3794 1288.4 0.0 0.0 0.0 1.0 0.0 0.0 
3.0574 507.42 1.0 0.0 0.0 0.0 0.0 0.0 
2.2792 346.64 0.0 1.0 0.0 0.0 0.0 0.0 
2.4379 988.8 0.0 0.0 1.0 0.0 0.0 0.0 
2.7418 429.53 0.0 1.0 0.0 0.0 0.0 0.0 
2.515 415.58 0.0 1.0 0.0 0.0 0.0 0.0 
2.2031 760.47 1.0 0.0 0.0 0.0 0.0 0.0 
2.282 920.31 0.0 0.0 1.0 0.0 0.0 0.0 
2.4553 386.31 1.0 0.0 0.0 0.0 0.0 0.0 
2.5891 261.9 0.0 0.0 1.0 0.0 0.0 0.0 
2.5113 439.34 0.0 1.0 0.0 0.0 0.0 0.0 
2.5179 780.02 0.0 0.0 0.0 0.0 1.0 0.0 
2.4901 613.39 0.0 0.0 0.0 0.0 0.0 1.0 
1.6144 528.13 1.0 0.0 0.0 0.0 0.0 0.0 
2.5923 419.03 0.0 1.0 0.0 0.0 0.0 0.0 
2.5013 1111.1 0.0 0.0 1.0 0.0 0.0 0.0 
2.5812 1119.1 0.0 0.0 0.0 0.0 0.0 1.0 
2.3916 714.18 0.0 0.0 0.0 0.0 0.0 1.0 
2.1305 625.81 0.0 1.0 0.0 0.0 0.0 0.0 
2.7241 1058.4 0.0 1.0 0.0 0.0 0.0 0.0 
2.5124 1195.4 0.0 0.0 1.0 0.0 0.0 0.0 
2.3654 442.73 0.0 0.0 1.0 0.0 0.0 0.0 
2.4572 567.96 1.0 0.0 0.0 0.0 0.0 0.0 
2.4234 580.24 0.0 1.0 0.0 0.0 0.0 0.0 
2.3467 188.27 1.0 0.0 0.0 0.0 0.0 0.0 
2.7062 452.1 0.0 0.0 0.0 1.0 0.0 0.0 
2.7793 734.12 0.0 0.0 0.0 1.0 0.0 0.0 
2.5132 657.9 0.0 0.0 1.0 0.0 0.0 0.0 
2.5873 1111.2 0.0 0.0 0.0 1.0 0.0 0.0 
2.458 949.72 0.0 0.0 0.0 0.0 0.0 1.0 
2.4979 759.3 0.0 0.0 0.0 0.0 1.0 0.0 
2.6073 661.0 0.0 1.0 0.0 0.0 0.0 0.0 
2.4165 796.27 0.0 0.0 1.0 0.0 0.0 0.0 
2.5741 1129.9 0.0 0.0 0.0 0.0 0.0 1.0 
2.0706 250.55 0.0 1.0 0.0 0.0 0.0 0.0 
2.4132 1407.8 0.0 0.0 0.0 1.0 0.0 0.0 
2.8188 692.57 0.0 0.0 1.0 0.0 0.0 0.0 
2.472 692.31 0.0 0.0 0.0 0.0 1.0 0.0 
2.5336 415.88 0.0 1.0 0.0 0.0 0.0 0.0 
2.1559 1159.1 1.0 0.0 0.0 0.0 0.0 0.0 
2.5624 392.94 0.0 1.0 0.0 0.0 0.0 0.0 
2.5082 1224.3 0.0 0.0 1.0 0.0 0.0 0.0 
2.5315 789.53 0.0 0.0 1.0 0.0 0.0 0.0 
2.2426 349.61 1.0 0.0 0.0 0.0 0.0 0.0 
2.5302 1259.5 0.0 0.0 0.0 1.0 0.0 0.0 
2.3127 630.06 0.0 0.0 0.0 1.0 0.0 0.0 
2.325 437.22 0.0 1.0 0.0 0.0 0.0 0.0 
2.5184 961.84 0.0 0.0 0.0 0.0 1.0 0.0 
2.7285 726.72 1.0 0.0 0.0 0.0 0.0 0.0 
2.4823 567.02 0.0 1.0 0.0 0.0 0.0 0.0 
2.5023 545.65 1.0 0.0 0.0 0.0 0.0 0.0 
2.5099 459.12 0.0 0.0 1.0 0.0 0.0 0.0 
2.4559 1967.4 0.0 0.0 0.0 1.0 0.0 0.0 
2.5262 370.88 0.0 0.0 1.0 0.0 0.0 0.0 
2.5102 767.43 0.0 0.0 1.0 0.0 0.0 0.0 
2.4669 448.53 0.0 0.0 1.0 0.0 0.0 0.0 
2.6697 604.79 0.0 1.0 0.0 0.0 0.0 0.0 
2.3606 476.98 0.0 1.0 0.0 0.0 0.0 0.0 
2.4899 939.71 0.0 0.0 0.0 0.0 1.0 0.0 
2.4657 679.76 0.0 0.0 0.0 0.0 1.0 0.0 
2.5532 338.04 0.0 1.0 0.0 0.0 0.0 0.0 
2.2807 709.25 1.0 0.0 0.0 0.0 0.0 0.0 
2.7716 1462.4 0.0 0.0 1.0 0.0 0.0 0.0 
2.5612 1125.7 0.0 0.0 0.0 0.0 0.0 1.0 
2.4676 580.01 0.0 0.0 1.0 0.0 0.0 0.0 
2.5394 1193.7 0.0 0.0 1.0 0.0 0.0 0.0 
2.513 1276.4 0.0 0.0 0.0 0.0 1.0 0.0 
2.4095 625.95 0.0 1.0 0.0 0.0 0.0 0.0 
2.6277 279.99 0.0 1.0 0.0 0.0 0.0 0.0 
2.5006 458.9 0.0 1.0 0.0 0.0 0.0 0.0 
2.4908 785.6 0.0 0.0 0.0 0.0 0.0 1.0 
2.4699 1266.8 0.0 0.0 1.0 0.0 0.0 0.0 
2.6749 615.84 0.0 0.0 0.0 0.0 0.0 1.0 
2.2937 1037.5 0.0 0.0 0.0 0.0 0.0 1.0 
2.5643 608.35 1.0 0.0 0.0 0.0 0.0 0.0 
2.9041 529.07 1.0 0.0 0.0 0.0 0.0 0.0 
2.4223 1334.6 0.0 0.0 0.0 1.0 0.0 0.0 
2.825 945.11 1.0 0.0 0.0 0.0 0.0 0.0 
2.4239 765.7 0.0 0.0 1.0 0.0 0.0 0.0 
2.3649 777.26 1.0 0.0 0.0 0.0 0.0 0.0 
2.5044 1627.7 0.0 0.0 1.0 0.0 0.0 0.0 
2.6273 444.08 0.0 1.0 0.0 0.0 0.0 0.0 
3.0872 766.6 1.0 0.0 0.0 0.0 0.0 0.0 
2.301 557.64 0.0 1.0 0.0 0.0 0.0 0.0 
2.5184 406.31 0.0 0.0 1.0 0.0 0.0 0.0 
2.611 3044.4 0.0 1.0 0.0 0.0 0.0 0.0 
2.8446 315.93 0.0 0.0 1.0 0.0 0.0 0.0 
2.4468 799.77 0.0 0.0 1.0 0.0 0.0 0.0 
2.3054 1199.8 1.0 0.0 0.0 0.0 0.0 0.0 
2.4537 935.07 0.0 0.0 1.0 0.0 0.0 0.0 
2.4801 505.66 0.0 0.0 0.0 0.0 0.0 1.0 
2.5343 328.73 1.0 0.0 0.0 0.0 0.0 0.0 
2.679 596.01 0.0 1.0 0.0 0.0 0.0 0.0 
2.6048 905.7 0.0 0.0 0.0 1.0 0.0 0.0 
1.7883 721.04 1.0 0.0 0.0 0.0 0.0 0.0 
1.295 878.32 1.0 0.0 0.0 0.0 0.0 0.0 
1.8956 456.95 0.0 0.0 0.0 1.0 0.0 0.0 
2.6863 686.29 0.0 0.0 0.0 0.0 0.0 1.0 
2.5234 1598.0 0.0 0.0 1.0 0.0 0.0 0.0 
2.5531 381.15 0.0 1.0 0.0 0.0 0.0 0.0 
2.3616 1260.7 0.0 0.0 0.0 0.0 0.0 1.0 
2.559 686.39 0.0 0.0 0.0 0.0 1.0 0.0 
