input0	input1	input2	input3	input4	input5	input6	rndInput0	rndInput1	rndInput2	rndInput3	rndInput4	rndInput5	rndInput6	rndInput7	rndInput8	!output0	!output1	!output2	!output3	!output4	!output5	!output6	!output7
0.71	0.71	0.48	0.5	0.4	0.54	0.39	0.06737552026839122	0.9813399972625033	0.21874155176446253	0.11011339080875615	0.005614231715754259	0.08873962549262537	0.3906167543434639	0.9541717363534845	0.6567800055843683	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.66	0.74	0.48	0.5	0.31	0.38	0.43	0.6331154364277481	0.06168464829620801	0.43956458374753593	0.7126839415411028	0.596722708718542	0.025052982129732726	0.6009152233433751	0.1785324540752089	0.1509226351640519	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.67	0.81	0.48	0.5	0.25	0.42	0.25	0.01554073521549948	0.4673665737892504	0.5226048288873762	0.7337038155453467	0.9922218933122318	0.2290123465409165	0.902950024673555	0.3846816603593317	0.5992002910395533	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.64	0.72	0.48	0.5	0.49	0.42	0.19	0.3895810966615003	0.7577551257428712	0.26411969992701256	0.04488071169140928	0.2113116573812499	0.0860754808747699	0.986618538346064	0.07066505683543434	0.4776855093850856	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.68	0.82	0.48	0.5	0.38	0.65	0.56	0.8169067926419761	0.38546991672969455	0.641916540345269	0.10065767834138117	0.7671175850395077	0.5902746378899797	0.4871991960317813	0.3812547229312273	0.8225500923398511	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.32	0.39	0.48	0.5	0.53	0.28	0.38	0.8482747746479388	0.6362135910042156	0.795884691060456	0.14163639876285705	0.3489522339532979	0.6625141474312126	0.025430701624043373	0.37716591320695503	0.42179736407294977	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.7	0.64	0.48	0.5	0.47	0.51	0.47	0.42400716494970714	0.5701760845686639	0.13937918127321514	0.8687522166075027	0.7123932033193124	0.7008358708489293	0.18235206516043945	0.8656860806359845	0.3721306650644143	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.63	0.57	0.48	0.5	0.49	0.7	0.2	0.6844457784114186	0.08567363953178131	0.8213603900331236	0.13016260825059778	0.1935865399342035	0.5247098789828528	0.8176938304566559	0.5895619521891993	0.558397807047084	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.74	0.82	0.48	0.5	0.49	0.49	0.41	0.5752844678649842	0.7717385122460385	0.5834147857242714	0.053062733920734684	0.8823972647899503	0.25763003234540716	0.3596753328651928	0.721920408941536	0.9376394912164787	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.63	0.86	0.48	0.5	0.39	0.47	0.34	0.0058764683336947066	0.8733904510772598	0.34509060814213677	0.15625456794863168	0.4577017892544567	0.7996052457471234	0.019470863200023558	0.922331744731797	0.3937616905878649	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.63	0.83	0.48	0.5	0.4	0.39	0.19	0.7484256573915944	0.4881937275715369	0.27940938565738493	0.5794007093049242	0.5631281051295305	0.7901072159939443	0.483803572794291	0.5727219724481734	0.5128698696419648	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.63	0.71	0.48	0.5	0.6	0.4	0.39	0.020569377406925438	0.20926663033619208	0.32709098127463476	0.6534684359272416	0.9958232811840257	0.7941193707980957	0.986298303733071	0.6228817322786891	0.3954462986097995	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.71	0.86	0.48	0.5	0.4	0.54	0.32	0.5557901744016294	0.3184557287666967	0.6624355722872308	0.5208431691562412	0.8627325386866874	0.5638035984010117	0.7105082752946432	0.15247996271504538	0.3499821763096047	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.68	0.78	0.48	0.5	0.43	0.44	0.42	0.08195732989973581	0.0022970914261393194	0.11453142279814243	0.39215378363282904	0.07572368154818787	0.7274542463231356	0.06284180197851441	0.706466459694365	0.8414681679463366	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.64	0.84	0.48	0.5	0.37	0.45	0.4	0.9467955454432208	0.7005752157976177	0.748426124821638	0.45011693587680135	0.14994755968443052	0.09565832291572118	0.3840820082333146	0.4982281032576025	0.5477142082175754	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.74	0.47	0.48	0.5	0.5	0.57	0.42	0.02509469964233557	0.1753135812503771	0.5851686092617759	0.4361071401459713	0.303456794969601	0.4983932535400838	0.4702848115254191	0.7433986013051116	0.8663379470513037	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.75	0.84	0.48	0.5	0.35	0.52	0.33	0.6311093499921212	0.4430561911004701	0.1772195769971019	0.9742734498113372	0.8900227642299671	0.29957327126975275	0.22563979161557957	0.27861643665577185	0.876969852339869	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.63	0.65	0.48	0.5	0.39	0.44	0.35	0.46028219434942286	0.6343306352353396	0.6480804583291009	0.9027132146258516	0.18679068716359826	0.8813256957938964	0.5931377129254215	0.6956809991706392	0.5596302815461124	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.69	0.67	0.48	0.5	0.3	0.39	0.24	0.6015579724097709	0.8451881348987722	0.575024487117914	0.8642230799288456	0.8752667640657156	0.14839108420068758	0.36976277727463647	0.2989012430831163	0.7875312792819799	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.7	0.71	0.48	0.5	0.42	0.84	0.85	0.6042783454188475	0.4995723023574635	0.46667980706393775	0.6906021965150724	0.9727429108707654	0.7978183962303181	0.9415851311111	0.15636617049833534	0.17772568046230575	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.69	0.8	0.48	0.5	0.46	0.57	0.26	0.8537145367720187	0.3106920886743938	0.6931929676965144	0.8918975775261478	0.8780345073523811	0.4846254985444798	0.9195779614776622	0.4818623178735768	0.3555916886372189	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.64	0.66	0.48	0.5	0.41	0.39	0.2	0.7421321975478454	0.03640798391289857	0.7838804552560875	0.037738339412724975	0.928432277514183	0.12034163535638187	0.14984306910815937	0.14942748082930457	0.4624090822708543	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.63	0.8	0.48	0.5	0.46	0.31	0.29	0.9727095075002344	0.9541990298762132	0.03791832971663989	0.3242994479070297	0.0015043224596591465	0.2847667944133504	0.8739959795373798	0.9933970750785776	0.888444075593207	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.66	0.71	0.48	0.5	0.41	0.5	0.35	0.8538385842130831	0.43161437090575494	0.3843836652577094	0.5987563800738063	0.26071031606918826	0.4181615225329972	0.1912536245979024	0.6282453978900469	0.6127485729780014	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.69	0.59	0.48	0.5	0.46	0.44	0.52	0.30508393169503045	0.6894002445020347	0.2503674620437062	0.16933126065722637	0.11739757550595775	0.9692824593059592	0.9254551405154152	0.111475936795849	0.18065026877287926	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.68	0.67	0.48	0.5	0.49	0.4	0.34	0.77919269120919	0.9648937628280515	0.7596959968291456	0.3951909665260561	0.6399985465477273	0.004968266764486473	0.5636016503834469	0.21013908492924427	0.6613318862290114	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.64	0.78	0.48	0.5	0.5	0.36	0.38	0.8382627584809382	0.9689888983771465	0.10323741597399061	0.5365507984492239	0.6749086108588978	0.8316367886961071	0.037809753783174194	0.5229015251539498	0.961641517433901	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.62	0.78	0.48	0.5	0.47	0.49	0.54	0.3917591810345141	0.064335057870326	0.8236589715263819	0.4735415864657456	0.9490342793770195	0.9616874736253032	0.680625642860273	0.5114950600091208	0.2853616247646841	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.76	0.73	0.48	0.5	0.44	0.39	0.39	0.5718818028905036	0.6582210764045517	0.6878297582643654	0.5709726029763851	0.2722024781973552	0.054494727670607146	0.9632409363954403	0.9592474225166219	0.849883022927951	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.64	0.81	0.48	0.5	0.37	0.39	0.44	0.10974730486447914	0.31003785793710514	0.3265677955394639	0.8970427786827914	0.7000467247889538	0.6199060475325012	0.6457612809403299	0.7273757278682487	0.5007769768942117	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.29	0.39	0.48	0.5	0.52	0.4	0.48	0.2487932634414749	0.2951697989636062	0.7311263039603977	0.18445896416370555	0.8971924672305064	0.2001012003048086	0.031175408962602957	0.07743467142497318	0.3610083217742075	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.62	0.83	0.48	0.5	0.46	0.36	0.4	0.0793997148891119	0.2805991443629302	0.8416073198803755	0.05635790999130985	0.22709711126634902	0.45085209944319427	0.1702815293404023	0.12107083955841336	0.1975838212594757	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.56	0.54	0.48	0.5	0.43	0.37	0.3	0.49976574364087434	0.19124913542846378	0.3263175209019511	0.4824645200580038	0.8798415212948436	0.25561855553886603	0.9937086969812744	0.7682409445687618	0.9498576624170479	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.69	0.66	0.48	0.5	0.41	0.5	0.25	0.05748567805179372	0.6063731908598818	0.6461895260126268	0.4865976378575675	0.5773976329667613	0.8269352297884237	0.7092793524054707	0.6585467205792014	0.17166073848312757	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.69	0.65	0.48	0.5	0.63	0.48	0.41	0.19097635079468467	0.8157016237606497	0.019693293287751712	0.2398966805217443	0.8314812678072314	0.9245591558136157	0.3091093132596995	0.29485159375780934	0.20793094733442885	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.43	0.59	0.48	0.5	0.52	0.49	0.56	0.31649000581447395	0.10077456564851683	0.9313153010431531	0.9631203778475946	0.20047692997275368	0.638147551387245	0.14510831610789476	0.7114424120204347	0.677820262168386	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.74	0.56	0.48	0.5	0.47	0.68	0.3	0.509275417799458	0.6884470607159175	0.7742932814088395	0.7852284309589787	0.17077404381147	0.6645981001169327	0.6214191849575588	0.8712073043845817	0.7127989806614892	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.71	0.57	0.48	0.5	0.48	0.35	0.32	0.36258473865464225	0.051437942887268995	0.8734057073066905	0.6721661582498706	0.4118103601688595	0.9504328955764139	0.15930091160530824	0.14707146443110775	0.6968145166308043	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.61	0.6	0.48	0.5	0.44	0.39	0.38	0.8044314253728331	0.4685851919383037	0.9443961533748167	0.11397938212987868	0.009743455920834365	0.15284006123783744	0.9993751589796784	0.1748559170963263	0.42454991287191035	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.59	0.61	0.48	0.5	0.42	0.42	0.37	0.3465624249811968	0.8474435929848193	0.6648803185496908	0.5357954299073177	0.9233324492028583	0.4993665860672789	0.0516031241903423	0.07735280978015924	0.09189034321635536	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.74	0.74	0.48	0.5	0.31	0.53	0.52	0.6732958906854011	0.10315500584714221	0.9285917477052413	0.26911534014126104	0.9711862869584474	0.22552433942022299	0.6468976815208787	0.43037677922742823	0.25204374620104353	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
