i0	i1	r1	r2	r3	r4	r5	!o0	!o1	!o2	!o3	!o4	!o5	!o6	!o7	!o8	!o9	!o10	!o11	!o12	!o13	!o14	!o15	!o16	!o17	!o18	!o19	!o20	!o21
0.897959184	4.210672282	0.287496928	0.34003888	0.818906178	0.245521622	0.659639283	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.918367347	4.306369379	0.22055047	0.727800985	0.690910017	0.663621657	0.340087076	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.93877551	4.402066477	0.666881763	0.716540142	0.751708585	0.567768955	0.181780192	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.959183673	4.497763574	0.650566918	0.001770398	0.450771908	0.834422133	0.554865521	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.979591837	4.593460671	0.852409116	0.595891676	0.749329576	0.046513319	0.239928177	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1	4.689157769	0.054028776	0.954566143	0.247656711	0.692350904	0.447277614	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.825947982	0.261838737	0.208849524	0.615425256	0.086228146	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.020408163	0.095743418	0.098840631	0.454520479	0.062121989	0.043707965	0.478407088	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.040816327	0.191486836	0.130508038	0.263287729	0.297088016	0.796143022	0.881460052	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.06122449	0.287230255	0.555358863	0.824534051	0.758520676	0.541009866	0.344830326	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.081632653	0.382973673	0.84062955	0.657037362	0.016549718	0.876044438	0.144483113	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.102040816	0.478717091	0.391264503	0.27538211	0.033649192	0.639612632	0.066061674	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.12244898	0.574460509	0.013738143	0.842849233	0.856179587	0.137441859	0.244169246	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.142857143	0.670203928	0.231681793	0.855814128	0.619409847	0.787657642	0.878052857	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.163265306	0.765947346	0.865079487	0.345869061	0.131205926	0.22099426	0.580340374	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.183673469	0.861690764	0.253476189	0.821820683	0.566910115	0.811529468	0.165687193	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.204081633	0.957434182	0.874611952	0.628948317	0.007951472	0.410232446	0.530888669	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.224489796	1.0531776	0.341305838	0.445606482	0.346648811	0.178740713	0.738498296	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.244897959	1.148921019	0.810606388	0.776205577	0.382344097	0.609444607	0.20417261	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.265306122	1.244664437	0.361721272	0.934221258	0.187915202	0.321135962	0.856382072	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.285714286	1.340407855	0.195782333	0.679205715	0.234960491	0.053770994	0.528946187	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.306122449	1.436151273	0.391073945	0.3084658	0.550253962	0.483532774	0.545859993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.326530612	1.531894691	0.017327077	0.178424213	0.820787632	0.338208326	0.238492147	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.346938776	1.62763811	0.984492869	0.80460278	0.870825099	0.626395394	0.912490506	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.367346939	1.723381528	0.727447561	0.465202727	0.068488327	0.18132572	0.861294701	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.387755102	1.819124946	0.308635939	0.604567683	0.763715118	0.755861971	0.351314304	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.408163265	1.914868364	0.54717335	0.933191509	0.861808793	0.449846056	0.917500545	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.428571429	2.010611783	0.532856164	0.474788017	0.660731432	0.680423986	0.784759011	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.448979592	2.106355201	0.289563522	0.583312911	0.454867931	0.361847385	0.138582274	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.469387755	2.202098619	0.025007619	0.199383664	0.47793955	0.600782151	0.31621703	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.489795918	2.297842037	0.891495991	0.032569501	0.133419078	0.459191603	0.677030695	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.510204082	2.393585455	0.013140468	0.530435269	0.268178249	0.127880153	0.977549735	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.530612245	2.489328874	0.383687883	0.154559538	0.375777104	0.893888306	0.953568265	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.551020408	2.585072292	0.727213026	0.746171178	0.977015057	0.293844097	0.570060499	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.571428571	2.68081571	0.449986662	0.388351009	0.18995502	0.808453803	0.001288642	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.591836735	2.776559128	0.040720732	0.807338193	0.358080695	0.871531834	0.951017456	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.612244898	2.872302547	0.108383772	0.792405343	0.007655638	0.10692644	0.909292135	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.632653061	2.968045965	0.096469839	0.532684734	0.823447956	0.850623179	0.501596861	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.653061224	3.063789383	0.482363456	0.991530224	0.501115854	0.711051538	0.242800812	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.673469388	3.159532801	0.769899777	0.176399807	0.505696525	0.231658517	0.927155958	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693877551	3.255276219	0.482461301	0.267380446	0.955402276	0.475250104	0.122400691	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.714285714	3.351019638	0.434292306	0.283514446	0.090532556	0.394159624	0.987034244	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.734693878	3.446763056	0.360243771	0.176814695	0.376608784	0.29433763	0.981973036	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.755102041	3.542506474	0.822440755	0.723687224	0.042307471	0.170943732	0.228620417	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.775510204	3.638249892	0.171937087	0.247455057	0.345507707	0.579560337	0.893040422	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.795918367	3.73399331	0.697050094	0.359458462	0.689508161	0.417967449	0.309211859	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.816326531	3.829736729	0.853853842	0.496085299	0.736558652	0.201368394	0.74266766	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.836734694	3.925480147	0.056089505	0.891973142	0.26326604	0.307514719	0.02923196	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.857142857	4.021223565	0.789443354	0.743063037	0.813779714	0.20144655	0.482721103	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.87755102	4.116966983	0.108935255	0.045335058	0.389159975	0.792268771	0.771660511	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.897959184	4.212710402	0.876701399	0.954709873	0.887837923	0.061874716	0.13020505	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.918367347	4.30845382	0.804464732	0.400170344	0.721064389	0.688785202	0.645070477	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.93877551	4.404197238	0.388920126	0.13568254	0.67281716	0.085892136	0.191556595	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.959183673	4.499940656	0.203954088	0.867641152	0.37551999	0.611109266	0.261454402	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.979591837	4.595684074	0.58106385	0.614617496	0.716473352	0.492591015	0.708195576	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4.691427493	0.040983127	0.00706562	0.576081618	0.548757699	0.74506211	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.513775024	0.918880063	0.794388365	0.156965964	0.176289598	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.020408163	0.095789404	0.859473998	0.133463118	0.449324366	0.228011269	0.264760835	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.040816327	0.191578807	0.948121892	0.818038808	0.95628545	0.537098504	0.180608416	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.06122449	0.287368211	0.772026018	0.435759086	0.227665044	0.521441482	0.109967704	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.081632653	0.383157614	0.173297365	0.530724074	0.991870824	0.22185626	0.700506139	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.102040816	0.478947018	0.127020238	0.132046378	0.208883302	0.077820775	0.088993849	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.12244898	0.574736422	0.048793968	0.535819615	0.443917368	0.70533874	0.695483457	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.142857143	0.670525825	0.848342619	0.025215623	0.698202814	0.033042638	0.818678243	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.163265306	0.766315229	0.419964109	0.906474643	0.937908136	0.44840301	0.758446433	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.183673469	0.862104632	0.440431168	0.690429883	0.816019862	0.132404435	0.295478233	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.204081633	0.957894036	0.964804141	0.594213022	0.520408887	0.022953867	0.336692503	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.224489796	1.053683439	0.298724451	0.925333951	0.492842956	0.84558216	0.990723763	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.244897959	1.149472843	0.779377544	0.630455072	0.902440346	0.151285114	0.263817994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.265306122	1.245262247	0.087144541	0.024551784	0.192733724	0.087853068	0.596529791	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.285714286	1.34105165	0.954242709	0.784057088	0.989472352	0.75060978	0.120156058	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.306122449	1.436841054	0.236274576	0.901940471	0.907516006	0.974598743	0.463901933	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.326530612	1.532630457	0.644925576	0.816011951	0.846264212	0.672018629	0.245017575	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.346938776	1.628419861	0.665301732	0.077232625	0.746246496	0.630847547	0.720858624	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.367346939	1.724209265	0.821854865	0.106243986	0.292626197	0.683458418	0.060921898	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.387755102	1.819998668	0.365133763	0.068113356	0.007916935	0.453592079	0.035932328	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.408163265	1.915788072	0.890857177	0.092469911	0.655279479	0.38792216	0.738168077	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.428571429	2.011577475	0.617520689	0.784442083	0.970084415	0.381843749	0.001201314	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.448979592	2.107366879	0.611519523	0.657386771	0.811342987	0.190895606	0.127511769	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.469387755	2.203156282	0.124315667	0.108243517	0.752102823	0.667863289	0.149043029	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.489795918	2.298945686	0.380317488	0.327987105	0.550577383	0.135206016	0.319376458	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.510204082	2.39473509	0.83160261	0.96125583	0.518855107	0.362732439	0.688088293	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.530612245	2.490524493	0.676857329	0.909590209	0.456367625	0.406770238	0.14994228	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.551020408	2.586313897	0.545341374	0.811238829	0.979362587	0.230408507	0.146395535	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.571428571	2.6821033	0.748987795	0.967217919	0.959527731	0.581340953	0.467619302	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.591836735	2.777892704	0.729101066	0.748908381	0.604374206	0.086630585	0.243652818	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.612244898	2.873682108	0.905632867	0.388231962	0.954362202	0.230201767	0.997826566	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.632653061	2.969471511	0.971653155	0.979277409	0.238014795	0.622521909	0.479254295	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.653061224	3.065260915	0.830328459	0.112689147	0.383020748	0.331863005	0.199661972	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.673469388	3.161050318	0.224596889	0.814348558	0.810798569	0.617460309	0.11938768	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693877551	3.256839722	0.374592955	0.001660138	0.492034031	0.04716161	0.594962479	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.714285714	3.352629125	0.890326323	0.028516566	0.674790093	0.071764566	0.493807076	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.734693878	3.448418529	0.355022794	0.728795583	0.044020071	0.806770675	0.668417673	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.755102041	3.544207933	0.431685532	0.743703575	0.676421889	0.196971524	0.771755872	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.775510204	3.639997336	0.993609642	0.526713705	0.627902454	0.332974935	0.586814205	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.795918367	3.73578674	0.260386884	0.848163699	0.458454245	0.389955108	0.676542516	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.816326531	3.831576143	0.105073152	0.597321601	0.352582742	0.171670571	0.666152778	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.836734694	3.927365547	0.016098481	0.321058075	0.639789295	0.286864886	0.919561517	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.857142857	4.023154951	0.761472532	0.003971826	0.631861425	0.54589928	0.727292799	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.87755102	4.118944354	0.887081959	0.734314998	0.460328247	0.74383883	0.487091069	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.897959184	4.214733758	0.5321005	0.903395002	0.472503126	0.858827828	0.223944594	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.918367347	4.310523161	0.652043524	0.633954299	0.19778692	0.123670878	0.296987388	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.93877551	4.406312565	0.100402265	0.046638416	0.66269343	0.971935989	0.30124267	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.959183673	4.502101968	0.587739157	0.464968715	0.164361494	0.581091039	0.157435562	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.979591837	4.597891372	0.95975176	0.580778932	0.524736225	0.463277668	0.748797788	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4.693680776	0.124763506	0.197019778	0.373362915	0.134041711	0.406205051	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.362333111	0.316968453	0.443691642	0.431030769	0.149039606	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.020408163	0.095835057	0.12238951	0.832618832	0.029414726	0.184311293	0.086397596	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.040816327	0.191670114	0.881719342	0.795408712	0.212757349	0.049154076	0.389825701	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.06122449	0.287505171	0.240476487	0.535128733	0.84053611	0.808111825	0.023464094	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.081632653	0.383340228	0.007239425	0.674141598	0.346545903	0.004819707	0.109706932	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.102040816	0.479175285	0.121118593	0.200835575	0.77640825	0.575664552	0.708306079	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.12244898	0.575010342	0.539730109	0.196079438	0.905013913	0.151392277	0.574902952	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.142857143	0.670845399	0.854275023	0.917503322	0.304348305	0.878583747	0.462566592	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.163265306	0.766680456	0.142256957	0.747490303	0.043649399	0.196076997	0.948956128	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.183673469	0.862515513	0.530148683	0.901239182	0.322992632	0.744825532	0.96475421	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.204081633	0.95835057	0.91996171	0.811190623	0.459625717	0.007960607	0.909195535	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.224489796	1.054185627	0.007226076	0.184161094	0.983416885	0.90319511	0.849633114	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.244897959	1.150020684	0.080077162	0.938987875	0.138981806	0.180020435	0.088557795	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.265306122	1.245855741	0.419944145	0.53727259	0.338397192	0.422882521	0.758351061	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.285714286	1.341690798	0.541696241	0.720454423	0.326490191	0.807778817	0.876974321	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.306122449	1.437525855	0.375826663	0.856114986	0.292743672	0.598223281	0.913066376	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.326530612	1.533360912	0.326068537	0.108903015	0.43772551	0.057631202	0.703449614	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.346938776	1.629195969	0.351171722	0.511180153	0.64111329	0.874857027	0.017373907	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.367346939	1.725031026	0.928622516	0.880473236	0.711948441	0.989478366	0.038118857	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.387755102	1.820866083	0.980135236	0.970731934	0.074436479	0.520683994	0.042619009	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.408163265	1.91670114	0.935806104	0.448527373	0.764770719	0.271144059	0.002987232	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.428571429	2.012536197	0.878135632	0.340597766	0.912068029	0.433495273	0.250227942	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.448979592	2.108371254	0.45105001	0.733093448	0.841168905	0.876161536	0.660717177	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.469387755	2.204206311	0.371312275	0.333656372	0.973999253	0.9468799	0.621471549	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.489795918	2.300041368	0.498166253	0.29388182	0.492266396	0.591864024	0.762744581	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.510204082	2.395876425	0.184347156	0.581161418	0.445945267	0.746987939	0.718619086	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.530612245	2.491711482	0.306398784	0.475441118	0.60340413	0.181314933	0.981167989	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.551020408	2.587546539	0.324967651	0.128705082	0.809847671	0.044955548	0.885226865	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.571428571	2.683381596	0.093871424	0.884308211	0.186372386	0.34046629	0.423269732	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.591836735	2.779216653	0.291177207	0.421539704	0.913309523	0.963274452	0.608346719	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.612244898	2.87505171	0.765681767	0.120546082	0.115277691	0.171034496	0.53319172	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.632653061	2.970886767	0.403626986	0.07713927	0.033705807	0.689114961	0.811727484	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.653061224	3.066721824	0.455344631	0.3198524	0.033369879	0.749934896	0.322202459	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.673469388	3.162556881	0.758079278	0.26729722	0.356189648	0.323587923	0.826622047	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.693877551	3.258391938	0.455296575	0.727460723	0.987256974	0.51771732	0.237156367	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.714285714	3.354226995	0.619792205	0.587720551	0.629540536	0.513158048	0.795601741	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.734693878	3.450062052	0.210961554	0.221345308	0.955285673	0.631297179	0.876160065	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.755102041	3.545897109	0.301659573	0.879994585	0.889777955	0.887897049	0.304818628	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.775510204	3.641732166	0.366296548	0.429779636	0.328468273	0.130377498	0.191124689	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.795918367	3.737567223	0.830486696	0.588956739	0.048689723	0.050992123	0.111445351	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.816326531	3.83340228	0.535263588	0.847087709	0.575187127	0.752309653	0.778797329	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.836734694	3.929237337	0.300909818	0.88793159	0.83290158	0.364901345	0.935561495	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.857142857	4.025072394	0.487411389	0.141466319	0.77501043	0.496741254	0.355028592	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.87755102	4.120907451	0.424838771	0.984943852	0.028840564	0.061774744	0.419544349	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.897959184	4.216742508	0.746422126	0.670045463	0.442303619	0.589251873	0.531447208	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.918367347	4.312577565	0.727207612	0.734939635	0.23992179	0.269235642	0.523060664	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.93877551	4.408412622	0.443439844	0.068893353	0.076923244	0.322278527	0.569377482	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.959183673	4.504247679	0.32817154	0.926210615	0.394514194	0.387344184	0.818045877	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.979591837	4.600082736	0.39322107	0.669461161	0.177130931	0.361984472	0.872748151	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4.695917793	0.640228053	0.383629785	0.056718025	0.878540649	0.375595529	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.287238411	0.408002188	0.028966981	0.50132655	0.599906427	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.020408163	0.095880382	0.339231279	0.336971543	0.186712993	0.939593776	0.195482968	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.040816327	0.191760764	0.156051036	0.840788603	0.446674881	0.51242757	0.923664607	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.06122449	0.287641146	0.024699491	0.339502611	0.373412525	0.713054988	0.419056665	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.081632653	0.383521528	0.641381308	0.855488747	0.780369036	0.705462192	0.149570419	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.102040816	0.47940191	0.341600235	0.390195079	0.719386672	0.665446227	0.887559449	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
