TEMP  HUMID  SOLAR  WIND  !WBE  !WBCW  !WBHW 			
g91119	55.1	0.006698	65.8	9.33	663.79	4.4	3
g911110	56.5	0.0097	322.5	8.95	724.48	4.4	2.9
g911111	59	0.0091	490.4	8.27	751.65	4.8	2.6
g911112	62.8	0.0076	605.6	8.81	749.88	4.9	2.5
g911113	66.8	0.0064	655.4	8.82	735.06	4.9	2.6
g911114	70.2	0.0057	632.4	8.52	755.95	4.9	2.5
g911115	73.2	0.0056	544.1	5.9	757.54	5.1	2.4
g911116	75	0.005	398.2	4.35	757.71	4.9	1.9
g911117	74.8	0.005	207.3	4.68	732.57	4.4	2
g911118	73.7	0.0051	34.3	4.25	635.34	5.6	2
g911119	71.9	0.0054	0	3.22	590.08	5.7	2.2
g911120	68.6	0.006	0.3	1.07	573.8	5.9	2.6
g911121	65.2	0.0063	0.5	2.33	571.88	5.6	2.6
g911122	63.2	0.0043	0.7	7.19	568.16	5.4	2.8
g911123	60.6	0.0039	0.9	5.57	558.05	5.3	3
g91120	57	0.0035	1	7.55	545.22	5	3.4
g91121	54.6	0.0025	1.1	8.67	532.38	4.8	3.8
g91122	52.6	0.002	1.4	9.31	522.38	4.8	3.9
g91123	50.8	0.0016	1.5	10.23	512.85	4.7	3.7
g91124	48.9	0.0012	1.7	12.32	504.16	4.6	4.7
g91125	47.5	0.0013	1.8	11.33	504.74	4.6	4.3
g91126	47.1	0.0018	1.8	12.09	511.44	4.6	4.3
g91127	46.3	0.0017	1.8	10.62	545.46	4.6	4.6
g91128	45.1	0.0017	16.2	7.92	562.53	4.7	4.5
g91129	45.2	0.001	152.7	8.69	668.62	4.8	3.4
g911210	48.2	0.0003	344.5	11.1	731.78	5	3.2
g911211	51.7	0.004067	510.9	14.85	764.62	5	3.5
g911212	53.1	0.003996	623.2	13.38	760.9	5.2	3.4
g911213	55.1	0.003704	670.5	12.55	748.09	5.2	3.5
g911214	56.3	0.003688	649.5	12.25	771.12	5.2	3.3
g911215	56.8	0.003929	562.1	12.84	784.65	5.3	3.3
g911216	56.8	0.004475	416.2	11.73	771.41	5.4	3.3
g911217	55.1	0.004507	228.6	12.09	729.89	5.3	3.8
g911218	52.6	0.004746	43.6	10.67	612.76	5.2	4.1
g911219	49.4	0.004776	1.5	9.06	578.38	5.1	3.7
g911220	46.6	0.0001	1.7	7.34	566.31	4.4	3.9
g911221	44.4	0.0002	2	7.73	552.07	4.1	4
g911222	42.5	0.0003	2.1	6.21	552.3	4.1	4
g911223	40.9	0.0004	2.5	5.65	545.37	3.9	4.2
g91130	39.5	0.0005	2.5	5.8	528.51	4	4.2
g91131	38.3	0.0005	2.6	5.68	511.28	4	4.4
g91132	37	0.0005	2.7	4.98	512.12	3.8	4.1
g91133	35.9	0.0006	2.7	5.94	513.48	3.7	4.3
g91134	34.4	0.0006	2.8	5.24	507.26	3.7	4.5
g91135	33.7	0.0007	2.9	4.46	507.82	3.7	4.4
g91136	32.7	0.0007	3.1	3.83	507.72	3.7	5.1
g91137	32.4	0.0007	3.2	3.25	509.02	3.5	4.9
g91138	32.1	0.0008	21.9	1.88	499.06	3.5	5.1
g91139	33.1	0.0008	157	4.86	503.5	3.5	4.2
g911310	36.4	0.0008	328.4	6.29	503.55	3.6	4.6
g911311	41	0.0005	514.3	8.78	522.24	4.1	4.8
g911312	44.6	0.0003	469.4	6.5	528.17	4.1	4.2
g911313	48.8	0.002401	668.5	6.24	530.42	4.3	4.2
g911314	51.4	0.002577	644.1	7.65	530.46	4.3	4.1
g911315	53.2	0.0001	522.1	7.42	535.97	4.3	3.9
g911316	54.8	0.0003	392.3	7.19	534.29	4.4	4.1
g911317	55.1	0.0006	170.5	6.85	527.31	4.1	3.8
g911318	54.4	0.0011	8.9	3.93	516.98	4.2	4.4
g911319	53.7	0.0014	1.1	3.52	524.07	4.1	3.8
g911320	52.2	0.0018	1.1	6.49	520.42	4.1	4.6
g911321	50.1	0.0022	1.2	9.24	514.99	4.2	4.2
g911322	48.6	0.003	1.4	8.88	509.88	4.1	4.7
g911323	48	0.0035	1.6	8.45	508.2	4.1	4.2
g91140	48.4	0.0041	1.6	7.15	498.74	4	4.2
g91141	47.7	0.0044	1.7	5.33	496.62	4.1	3.9
g91142	47.1	0.0046	1.7	4.66	485.93	4	4.3
g91143	46.6	0.0048	1.8	3.15	477.98	4	3.8
g91144	46.4	0.0049	1.7	2.16	475.98	4.1	4.4
g91145	46.5	0.005	1.7	1.87	477.68	4	4
g91146	47.1	0.0052	1.7	1.85	477.07	4	4.4
g91147	47.8	0.0054	1.6	1.4	485.7	4	3.7
g91148	48.1	0.0055	4.4	1.17	477.06	4.2	4.1
g91149	48.9	0.0058	30.6	1.79	474.6	4.3	4.6
g911410	51.2	0.0062	96.8	3.23	486.02	4.5	4.1
g911411	54	0.0065	182.4	2.96	494.94	4.4	3.7
g911412	58.6	0.0069	273.7	6.5	501.51	4.2	3.7
g911413	61.8	0.0074	136.6	6.56	506.92	4.3	3.3
g911414	63.1	0.008	120	5.93	520.1	4.3	3.4
g911415	64.4	0.0081	185.1	7.3	519.73	4.4	3.3
g911416	65.3	0.008	148.8	7.45	514.46	4.5	3.1
g911417	65.8	0.0082	75.1	6.92	503.29	4.6	3.3
g911418	65.2	0.0084	11.4	3.59	497.5	4.8	2.9
g911419	64.7	0.0084	0.5	4.64	511.3	4.7	3.4
g911420	64.4	0.0086	0.5	4.58	508.68	4.8	3
g911421	64.2	0.0092	0.5	5.24	519.84	4.8	3.4
g911422	63.1	0.0097	0.5	5.22	528.97	4.8	3.2
g911423	62.4	0.0104	0.6	6.12	518.49	4.8	3.1
g91150	62.3	0.0115	0.6	6.15	510.41	4.9	3.1
g91151	62.5	0.0121	0.6	5.35	493.13	4.8	3.3
g91152	61.5	0.0117	0.6	4.15	485.58	4.8	2.9
g91153	60.8	0.0115	0.7	3.89	482.84	4.8	3.2
g91154	60.3	0.009108	0.7	4.27	478.67	4.8	3.1
g91155	60.1	0.008472	0.6	4.59	480.42	4.9	3.4
g91156	60.3	0.00936	0.6	3.57	489.43	4.8	3
g91157	60.7	0.009015	0.6	4.31	529.04	4.7	3.1
g91158	61.6	0.009132	3.2	4.55	609.78	4.7	3
g91159	61.8	0.008738	56.5	5.34	742.39	4.7	2.8
g911510	62.8	0.009635	120	6.64	794.81	5.2	2.5
g911511	64	0.0128	253.4	7.64	725.06	5.6	2.3
g911512	65.6	0.0128	245.9	7.89	725.06	6	2.4
g911513	67.5	0.0113	279.1	8.82	725.06	6.1	2.3
g911514	71.1	0.0089	579.2	10.8	725.06	5.9	2.2
g911515	71.9	0.0081	379.6	10.4	834.19	5.6	2.2
g911516	72.2	0.0079	288.3	9.2	833.83	5.7	2
g911517	72.2	0.0076	193.4	10.67	807.51	5.7	2.1
g911518	70.7	0.0078	32.8	7.27	702.23	6.1	2.2
g911519	68.5	0.0087	0.1	7.43	654.01	6.3	2.3
g911520	66.7	0.0089	0.1	5.99	640.47	6.3	2.5
g911521	64.3	0.0086	0.4	8.74	631.99	6.1	2.6
g911522	62.3	0.0089	0.5	9.84	604.55	5.8	2.8
g911523	61.1	0.0094	0.6	8.1	567.14	5.7	3
g91160	60.3	0.0097	0.7	6.66	545.61	5.7	2.9
g91161	59.5	0.0103	0.7	8.55	515.18	5.7	3.1
g91162	59.3	0.0108	0.7	6.58	502.69	5.6	3.2
g91163	58.8	0.0107	0.9	7.82	498.59	5.6	3.2
g91164	58.6	0.008467	0.9	8.37	498.74	5.6	3.4
g91165	59	0.008847	0.9	8.81	498.89	5.4	3.2
g91166	59.6	0.010097	0.7	7.89	503.85	5.6	2.9
g91167	61	0.009118	0.6	8.41	530.29	5.6	3.4
g91168	62.1	0.010912	7	10.17	594.2	5.7	2.7
g91169	63.2	0.0125	54.8	9.29	718.5	6	2.9
g911610	64.5	0.0131	126.3	9.24	792.11	6.1	2.5
g911611	65.3	0.0134	107.8	9.79	826.19	5.7	2.4
g911612	66.4	0.0133	149	9.18	819.24	5.5	2.3
g911613	67.9	0.0126	168.8	9.2	815.12	5.9	2.2
g911614	68.3	0.0132	138.3	8.17	830.34	6.1	2.1
g911615	69.5	0.013	135.8	8.96	840.86	5.9	2.2
g911616	69.8	0.0129	68.5	9.77	826.38	5.7	1.9
g911617	69	0.0133	51.1	7.84	789.09	5.7	2
g911618	68.6	0.0137	19.9	7.07	698.98	5.8	1.9
g911619	68.3	0.0134	0.1	6.99	642.95	5.8	1.9
g911620	67.3	0.0142	0.3	7.09	633.39	5.8	2.1
g911621	66.6	0.0141	0.1	7.96	636.64	5.9	2.2
g911622	66	0.0138	0.3	8.05	604.18	5.8	2.3
g911623	66	0.0138	0.1	8.19	590.95	5.9	2.4
g91170	66	0.0138	0.1	6.77	588.05	5.6	2.4
g91171	65.7	0.0137	0.3	5.86	560.05	5.5	2.4
g91172	65.5	0.0136	0.3	5.17	543.45	5.7	2.5
g91173	65.5	0.013911	0.3	4.95	542.36	6.1	2.5
g91174	66.2	0.014294	0.3	6.69	533.55	6.3	2.6
g91175	67	0.014064	0.1	10.7	529.96	6.1	2.5
g91176	67.2	0.014476	0.1	10.73	531.13	6.3	2.5
g91177	67	0.014736	0.1	10.22	560.81	6.5	2.5
g91178	66.8	0.014298	12.1	8.62	644.8	6.5	2.5
g91179	67.2	0.013511	93.6	8.04	751.33	6.6	2.5
g911710	68.2	0.0149	81.2	11.5	811.42	6.2	2.3
g911711	68.7	0.0151	124.3	10.58	842.14	5.9	2.1
g911712	68.8	0.0152	181.2	9.91	850.53	6.3	1.9
g911713	69	0.0153	130.5	9.31	841.37	6.4	1.9
g911714	68.3	0.015	76.3	7.43	849.67	6.5	2
g911715	67.3	0.0144	94.6	7.5	857.42	6.3	1.9
g911716	67.8	0.013917	56.8	5.75	843.75	6.5	1.8
g911717	68.7	0.0152	29.2	5.79	810.63	6.2	1.9
g911718	69	0.0153	4.5	5.08	691.77	6.3	1.9
g911719	68.6	0.0151	0	7.89	643.07	6.3	2
g911720	68.2	0.015	0	6.25	636.14	6.3	2
g911721	68	0.012933	0	5.2	636.03	6.1	2
g911722	67.6	0.0131	0	5.7	633.93	6.3	2
g911723	67.6	0.011512	0	4.6	589.41	5.9	2.1
g91180	67.3	0.014818	0	3.73	544.29	6.2	2.2
g91181	66.7	0.015728	0.1	2.6	532.46	6.5	2.2
g91182	66.5	0.015324	0.1	1.93	516.64	6.6	2.5
g91183	66.3	0.015146	0.1	1.42	510.36	6.4	2.4
g91184	65.7	0.014862	0.1	2.47	508.54	6.4	2.5
g91185	64.2	0.013	0.1	5.27	507.46	6.3	2.7
g91186	62.3	0.012354	0.3	6.11	513.87	6.2	2.8
g91187	62.5	0.012487	0.3	4.43	559.96	6.2	2.7
g91188	62.8	0.012221	0.7	2.54	646.38	6.2	2.6
g91189	61	0.010289	8.4	4.65	757.98	5.6	2.5
g911810	60.4	0.010038	51.9	5.65	811.33	5.8	2.4
g911811	64.6	0.01141	147.8	5.48	835.47	6	2.2
g911812	68.2	0.012839	172.4	6.73	849.8	6.1	2
g911813	69.8	0.0157	287.4	8.44	853.57	6.6	2.1
g911814	69.7	0.0157	183.2	7.98	871.73	6.6	1.9
g911815	70.4	0.0161	144.4	7.8	871.12	6.6	1.8
g911816	69.6	0.0156	115.1	6.71	869.65	6.6	1.8
g911817	71.7	0.0151	90.4	6.39	829.32	6.4	1.7
g911818	71	0.0152	8.9	9.88	699.43	6.5	1.9
g911819	69.3	0.0154	-0.1	10.68	640.16	6.5	2
g911820	68.9	0.0153	-0.1	11.04	615.14	6.2	2
g911821	68.7	0.0152	-0.1	10.12	624.05	5.9	2.2
g911822	68.5	0.0151	-0.1	11.41	627.02	5.8	2.2
g911823	68.5	0.0151	-0.1	11.35	600.63	5.8	2.2
g91190	68	0.0148	-0.1	10.62	571.35	5.8	2.2
g91191	67.7	0.0146	0	10.49	552.01	6.1	2.2
g91192	67.5	0.0145	0	9.34	543.24	6.3	2.3
g91193	67.6	0.0146	0	9.64	520.19	6.5	2.3
g91194	67.4	0.0145	0	9.87	513.44	6.4	2.4
g91195	67.5	0.0145	-0.1	10.33	510.96	6.4	2.4
g91196	67.3	0.0144	0	10.73	512.89	6.3	2.5
g91197	67	0.0143	-0.1	10.64	554.91	6.3	2.4
g91198	67	0.0143	2.8	11.72	650.66	6.4	2.4
g91199	67.3	0.0144	31.9	10.55	760.46	6.1	2.3
g911910	68	0.0148	100.9	10.66	831.26	5.8	2.1
g911911	68.5	0.015	65.5	11.63	874.09	6	1.9
g911912	68	0.0148	48.5	10.27	884.89	6.3	1.9
g911913	68.5	0.0151	271.3	10.93	862.43	6.4	1.9
g911914	70.5	0.0161	234.7	12.63	870.45	6.5	1.8
g911915	66.9	0.0132	106	14.71	861.22	6.3	1.7
g911916	58	0.01	160.5	14.83	845.46	6.2	2
g911917	56.7	0.0095	47	11.49	804.56	5.6	2.5
g911918	56	0.0087	7.2	12.15	665.3	5.6	3.1
g911919	55.7	0.0085	0.6	11.08	596.13	5.4	2.8
g911920	54.7	0.0073	0.7	11.11	566.73	5.3	3.1
g911921	53.7	0.0069	0.9	11.27	559.3	4.6	3.3
g911922	53.1	0.0066	0.9	9.78	551.04	0	0.5
g911923	52.7	0.006	0.9	9.86	521.52	0	0.1
g91200	52.2	0.0055	0.9	9.57	504.66	0	0
g91201	53.3	0.0056	1	9.04	495.3	0	0
g91202	50.8	0.005	1	8.03	494.81	0	0.1
g91203	50.1	0.005	1.1	7.4	503.59	0	2.7
g91204	49.9	0.0051	1.2	5.74	500.34	0	2.4
g91205	49.8	0.0051	1.1	5.76	492.39	0	2.1
g91206	48.3	0.0054	1.2	4	494.45	0	1.9
g91207	47.3	0.0057	1.2	4.67	493.89	0	2.1
g91208	46.6	0.0061	3.2	3.86	487.77	1.8	2.2
g91209	46.4	0.0056	23.6	4.14	482.61	3.2	2.4
g912010	47.1	0.0051	55.8	3.33	510.59	3.8	3
g912011	48.1	0.005	134.1	4.5	524.8	4.8	3
g912012	49.8	0.0045	235.6	4.95	535.26	4.2	3.4
g912013	51.8	0.0044	412.8	5.85	539.3	5.4	3.1
g912014	55.7	0.0033	637.8	8.29	553.04	5.2	3.2
g912015	56.6	0.0029	580.2	7.96	555.94	5.2	3.3
g912016	57.7	0.0029	410.8	6.73	564.26	5.2	3.3
g912017	57.3	0.0029	129.7	5.55	558.41	5.2	3.3
g912018	56	0.0031	10.6	5.81	543.21	5.1	3.4
g912019	54.6	0.0033	0.7	2.85	545.53	5.1	3.3
g912020	53.9	0.0035	0.9	0.4	543.97	5.1	3.4
g912021	53.3	0.0036	1	0.11	544.1	5	3.7
g912022	52.2	0.0039	1.1	1.66	532.35	5	3.5
g912023	51.4	0.004	1.1	2.08	527.46	4.9	3.8
g91210	49.9	0.0043	1.2	5.54	522	4.9	4
g91211	47.9	0.0045	1.4	5.21	511.8	4.7	3.8
g91212	47.2	0.0043	1.5	5.1	506.6	4.7	4.1
g91213	46.4	0.0044	1.6	6.08	499.66	4.7	4.8
g91214	45.4	0.0041	1.7	6.03	499.97	4.5	4.4
g91215	43.8	0.0036	1.8	4.91	501.22	4.6	4.1
g91216	42.8	0.0035	1.8	3.9	501.62	4.3	4.2
g91217	42	0.0034	2	4.2	499.41	4.3	4.2
g91218	41.7	0.0034	23.6	3.89	486.77	4.3	4.4
g91219	42.5	0.0034	141.4	1.63	489.4	4.3	4
g912110	47.1	0.0033	339.6	4.41	500.35	4.4	4.1
g912111	51.6	0.0029	510.4	6.26	515.42	4.6	3.8
g912112	53.6	0.0026	576.8	5.51	535	4.7	3.9
g912113	55.8	0.0024	679.8	7.06	552.36	4.8	3.7
g912114	57.8	0.0022	668.5	7.09	552.66	4.9	3.5
g912115	59.5	0.002	582.2	5.65	560.5	5	3.7
g912116	61	0.0016	437.7	5.55	558.98	5	3.4
g912117	61.3	0.0014	251.5	5.24	556.55	5.2	3.4
g912118	60.1	0.0019	61.1	4.58	546.3	5	3.5
g912119	57	0.0029	0.6	4.6	555.68	5.1	4.3
g912120	55.1	0.0032	0.9	3.2	556.71	5	3.7
g912121	54.1	0.0031	0.9	0.88	561.7	5	3.5
g912122	54.6	0.0024	1.2	1.41	559.83	4.8	3.7
g912123	53.6	0.0023	1.2	2.68	542.39	4.7	3.9
g91220	52.1	0.0025	1.2	2.84	527.94	4.6	3.8
g91221	51.1	0.0025	1.2	1.88	514.84	4.6	4.1
g91222	48.5	0.003	1.4	1.14	502.59	4.4	3.8
g91223	49.8	0.0032	1.5	2.27	499.46	4.3	4.5
g91224	48.2	0.0036	1.5	0.2	496.99	4.3	4.5
g91225	46.4	0.0032	1.5	5.07	498.85	4.5	5.1
g91226	46.6	0.0031	1.6	1.8	500.16	4.3	3.8
g91227	47.1	0.0031	1.6	0.23	537.76	4.2	4.4
g91228	46.2	0.0033	14.8	0.34	626.96	4.3	4.5
g91229	47.1	0.0035	163.6	1.53	756.8	4.6	3.8
g912210	50.8	0.0038	362	3.28	825.74	4.9	3.8
g912211	54.5	0.0033	526	2.97	859.55	5.2	3.3
g912212	58.2	0.0032	612.4	4.67	877.93	5.4	3.3
g912213	60.9	0.0031	666.1	4.01	878.62	5.5	3.1
g912214	63	0.0024	612.9	5.56	892.08	5.6	3
g912215	64.7	0.0022	548	5.47	905.99	5.6	2.9
g912216	65.4	0.002	418.7	6.87	887.47	5.8	2.8
g912217	65.5	0.0019	209	7.12	836.91	5.7	2.9
g912218	64.5	0.0021	34.5	5.02	713.54	5.6	2.8
g912219	62.3	0.0024	0.4	4.54	681.81	5.5	3.3
g912220	59.8	0.0027	0.4	6.24	678.07	5.3	3.2
g912221	59.2	0.0028	0.5	6.38	684.38	5.4	3.5
g912222	58.2	0.0029	0.5	9.01	674.29	5.2	3.3
g912223	55.6	0.0031	0.6	11.02	626.94	5.1	4
g91230	53.9	0.0034	0.6	9.29	588.5	5.1	3.6
g91231	52.1	0.0045	0.9	6.77	563.38	5	4
g91232	51	0.0052	1	8.26	550.18	5	3.8
g91233	50.3	0.0057	1.1	7.87	533.33	4.9	4.6
g91234	49.9	0.006	1.2	8.26	526.21	4.9	3.9
g91235	49.3	0.0063	1.2	5.78	523.59	4.9	3.6
g91236	49.6	0.0067	1.4	4.09	522.14	4.8	4.4
g91237	49.9	0.0071	1.2	4.53	565.26	4.9	4
g91238	49.9	0.0076	9.9	3.47	651.15	5	3.8
g91239	49.4	0.004361	67	5.79	791.86	5.2	4.3
g912310	51.7	0.0082	148.5	3.68	848.89	5.3	2.9
g912311	54	0.0087	222.2	7.38	870.78	5.6	3.6
g912312	58.5	0.0094	405.5	7.83	870.58	5.7	2.6
g912313	63.4	0.0083	429.9	10.97	867.96	5.8	3
g912314	66.2	0.0069	618.8	11.48	883.18	5.9	2.7
g912315	68.5	0.006	537.3	13.31	893.49	6	2.7
g912316	69.7	0.0054	347.4	10.23	887.08	6	2.5
g912317	69.7	0.0054	96.8	7.95	852.38	6	2.6
g912318	69.5	0.0052	32.3	6.54	732.9	6.1	2.7
g912319	68.2	0.0054	-0.2	5.4	659.04	5.9	2.9
g912320	66.5	0.0057	-0.1	1.43	651.01	5.7	3.6
g912321	65.4	0.0057	0.1	0.76	650.73	5.5	3.4
g912322	64.2	0.0059	0.4	0.05	629.86	5.5	3.5
g912323	64.2	0.0061	0.3	1.43	593.59	5.4	3.5
g91240	62.3	0.0062	0.3	2.79	556.38	5.4	3.5
g91241	63.5	0.0063	0.1	5.38	541.72	5.4	3.3
g91242	60	0.0076	0.3	2.39	518.83	5.4	3.7
g91243	60.5	0.0091	0.4	2.23	508	5.4	3.7
g91244	60.2	0.0098	0.4	6.53	508.11	5.5	3.6
g91245	57.3	0.0098	0.4	5.42	505.98	5.4	3.7
g91246	57.8	0.0093	0.5	0.85	508.98	5.4	3.4
g91247	57.5	0.0098	0.5	1.12	554.3	5.4	3.8
g91248	57	0.01	1.7	5.88	636.56	5.5	3.7
g91249	56.9	0.006678	7.7	5.8	744.86	5.7	3.6
g912410	57.3	0.007476	31.4	3.65	825.02	6	3
g912411	57.9	0.00809	56	2.92	862.15	6.2	2.7
g912412	59.1	0.008781	69.4	5.34	875.52	6.3	2.6
g912413	60.4	0.00784	58.9	3.67	856.94	6.2	2.9
g912414	60.6	0.0097	56	5.09	866.5	6.4	2.4
g912415	60.8	0.008515	30.6	6.43	885.59	6.3	2.7
g912416	59	0.007924	68.5	6.89	871.81	6.4	2.7
g912417	60.3	0.008246	52.6	4.88	830.92	6.3	2.6
g912418	60.8	0.009205	27	6.73	739.54	6.3	2.6
g912419	60.5	0.006911	0.3	4.14	690.4	6.1	3.2
g912420	59.3	0.0092	0.3	9.27	669.5	6	3.1
g912421	54.5	0.0035	0.6	12.81	662.78	5.2	3.4
g912422	52.6	0.003	1	13.07	641.65	5.1	3.7
g912423	51.6	0.0024	1	13.68	599.01	5	3.8
g91250	50.5	0.0022	1.1	14.58	581.68	5.1	4.2
g91251	48.8	0.0014	1.2	16.63	556.54	4.9	4.4
g91252	46.8	0.0016	1.4	15.84	531.43	4.9	4.5
g91253	44.2	0.002	1.5	15.69	524.34	4.6	4.5
g91254	41.7	0.0023	1.7	15.73	525.71	4.7	4.5
g91255	40.5	0.0024	1.8	14.41	517.5	4.4	4.6
g91256	39.4	0.0024	1.8	12.23	522.46	4.5	4.4
g91257	38.3	0.0026	2	12.46	562.86	4.4	4.7
g91258	38	0.0026	21.4	11.7	634.35	4.3	4.8
g91259	38	0.0026	177.8	11.64	761.08	4.6	4.2
g912510	39.9	0.0022	370.3	11.43	837.01	4.8	3.7
g912511	42.5	0.0019	539.2	10.93	877.67	4.9	3.6
g912512	45.1	0.0017	656.8	9.68	875.24	4.9	3.6
g912513	47.8	0.0012	711	8.12	865	5	3.8
g912514	49.9	0.0003	698.8	11.61	876.46	5.1	3.7
g912515	51.1	0.0006	611.4	9	891.6	5.2	3.4
g912516	51.9	0.0002	465	12.8	881.43	5.2	3.5
g912517	52.4	0.0003	271.7	11.94	836.13	5.3	3.7
g912518	52.1	0.0004	74.6	7.24	718.25	5.2	4.2
g912519	50.6	0.0006	1.4	2.01	671.66	5.1	4.2
g912520	49.6	0.0007	1.2	3.12	656.67	4.5	4.3
g912521	49.4	0.0007	1.2	4.01	659.24	4.4	4.1
g912522	49	0.0007	1.4	4.62	637.65	4.6	4.2
g912523	47.5	0.0013	1.2	5.8	591.69	4.4	4.4
g91260	44.2	0.002	1.6	7.33	566.75	4.5	4.4
g91261	43.5	0.0021	1.5	7.41	552.36	4.5	4.5
g91262	43.5	0.0014	1.5	8.61	538.28	4.5	4.6
g91263	41.9	0.0013	1.6	9.58	527.87	4.4	4.5
g91264	41.6	0.0013	1.7	7.82	519.2	4.3	4.6
g91265	40.9	0.0014	1.7	8.14	519.82	4.3	4.6
g91266	40	0.0016	1.7	8.79	529.07	4.3	4.7
g91267	39.4	0.0018	2	8.51	568.43	4.3	4.6
g91268	39.4	0.002	21.9	8.09	639.69	4.4	4.6
g91269	40.8	0.0022	178.3	9.17	751.88	4.5	3.6
g912610	46	0.0023	370.8	7.94	836.4	4.8	3.7
g912611	52.3	0.0015	541.2	11.35	869.28	5.2	3.4
g912612	56	0.0008	658.8	12.76	876.47	5.2	3.4
g912613	58.2	0.0003	715.4	13.67	847.99	5.3	3.2
g912614	59.9	0.0001	697.3	13.77	866.06	5.4	3.4
g912615	61.1	0.003788	611.9	14.46	886.67	5.4	3.1
g912616	61.6	0.0007	465.5	13.42	871.65	5.1	3
g912617	61.5	0.0015	273.2	14.26	822.13	5.2	3.1
g912618	59.8	0.0023	73.8	14.34	673.42	5.2	3
g912619	57.1	0.003	0.6	12.8	623.75	5.1	3.5
g912620	54.9	0.0036	0.5	14.64	610.36	5	3.7
g912621	53.8	0.0042	0.5	11.86	604.76	5	3.5
g912622	52.1	0.0046	0.6	8.66	600.27	4.9	3.6
g912623	50.8	0.0049	0.9	8.79	565.52	4.8	3.6
g91270	51.1	0.0056	0.9	9.18	546.31	4.7	4.4
g91271	52.3	0.0063	0.9	10.27	534.5	4.7	3.8
g91272	51.3	0.0064	0.9	10.22	520.45	4.7	4.3
g91273	50.7	0.0069	1	6.91	507.78	4.8	3.9
g91274	50.4	0.0074	1.1	9.06	507.65	4.7	3.9
g91275	50.2	0.0077	1.1	9.43	505.87	4.8	4.5
g91276	51.3	0.0081	1.1	8.74	506.5	4.7	4.3
g91277	51.4	0.005509	1	8.92	504.78	4.8	4
g91278	52.5	0.005512	19.2	11.31	494.03	4.7	4
g91279	53.8	0.0089	161.9	8.34	493.96	4.9	3.4
g912710	56.7	0.0093	342	10.34	509.13	5.1	3.7
g912711	62.1	0.0089	387.4	12.84	534.01	5.2	3.5
g912712	65.8	0.0079	439.6	14.89	541.91	5.3	3.2
g912713	68	0.0071	665.6	13.78	540.82	5.4	3.2
g912714	69.3	0.0065	582.2	12.05	549.16	5.4	2.9
g912715	70.2	0.0063	465.5	10.2	559.4	5.3	3.1
g912716	70.6	0.0064	356.7	9.99	562.17	5.1	3
g912717	69.5	0.0065	116.1	9.45	554.83	5.1	3
g912718	68.3	0.007	23.6	9.97	546.76	5	2.9
g912719	66.8	0.0071	-0.2	9.51	546.6	5.2	3.1
g912720	65.7	0.0078	-0.2	6.71	535.67	5.2	3
g912721	64.4	0.0085	-0.2	5.98	524.62	5.2	3.3
g912722	63.1	0.0089	-0.1	6.22	521.71	5.1	3.1
g912723	62	0.0093	0	6.15	523.05	5.4	3.2
g91280	61	0.0098	0	5.14	518.88	5.3	3.2
g91281	59.9	0.011	0.3	3.5	512.53	5.4	3.4
g91282	59.2	0.008966	0.3	4.21	503.56	5.4	3.1
g91283	58.6	0.006687	0.4	4.32	498.83	5.3	4.1
g91284	52.4	0.006532	0.5	6.33	498.06	5.2	3.4
g91285	47.8	0.005142	0.9	8.27	494.09	4.8	3.8
g91286	46.1	0.0045	1.1	8.96	494.78	4.7	4.5
g91287	45.1	0.004709	1.2	9.23	499.58	4.7	3.9
g91288	45	0.004303	7.9	7.71	490.7	4.6	4.4
g91289	44.6	0.004091	30.9	8.87	487.14	4.6	4.7
g912810	44.6	0.004258	66.8	9.46	499.19	4.5	4.1
g912811	44.6	0.00423	46.3	7.39	516.62	4.6	4
g912812	45.1	0.003857	85.1	7.55	529.54	4.5	4.3
g912813	45.1	0.00373	52.1	7.77	533.27	4.5	4.5
g912814	44.8	0.003898	35.5	8.66	538.26	4.5	4.2
g912815	44	0.003427	57.2	9.29	544.54	4.5	4.7
g912816	43.8	0.003569	40.6	9.24	546	4.5	4.3
g912817	42.7	0.003341	15.3	9.46	543.88	4.6	4.6
g912818	41.9	0.003207	5.9	10.84	533.76	4.4	4.6
g912819	42	0.003046	1.7	9.06	545.23	4.4	4.5
g912820	41.8	0.002964	1.6	9.46	541.34	4.3	4.4
g912821	41.6	0.00263	1.6	12.61	572.55	4.3	5.1
g912822	41.6	0.002577	1.6	9.32	580.15	4.3	4.5
g912823	41.5	0.002494	1.7	9.05	566.3	4.3	4.4
g91290	39.5	0.003256	1.8	8.3	549.29	4.1	4.4
g91291	39	0.003129	2	7.4	531.98	4.1	5.2
g91292	38.7	0.003263	2.1	7.08	530.51	4.1	4.7
g91293	37.6	0.003133	2.1	6.82	523.78	4.1	5
g91294	36.5	0.0045	2.2	7.05	518.73	4.1	4.9
g91295	34.9	0.002891	2.3	6.68	512.96	3.9	5
g91296	33.9	0.004	2.5	6.19	515.57	3.9	4.9
g91297	33.7	0.0037	2.5	5.11	561.5	3.8	5
g91298	32.4	0.0036	25.3	5.45	649.37	3.9	5
g91299	34.7	0.0032	189.5	5.19	649.37	4.2	3.7
g912910	39.6	0.0027	389.4	4.3	649.37	4.3	4
g912911	44.7	0.0024	563.1	1.77	884.89	4.4	4
